TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:31:55:183;0;0;-61;0;0;-60;1,745;-0,055;-0,015;
14:31:55:338;0;-62;0;0;-61;0;1,722;-0,063;-0,018;
14:31:55:493;0;0;-62;0;0;-60;1,718;-0,056;-0,015;
14:31:55:648;0;-61;0;0;-61;0;1,709;-0,064;-0,017;
14:31:55:803;0;0;-61;0;0;-60;1,715;-0,057;-0,017;
14:31:55:958;0;-62;0;0;-61;0;1,700;-0,065;-0,017;
14:31:56:113;0;0;-61;0;0;-60;1,712;-0,059;-0,020;
14:31:56:268;0;-61;0;0;-61;0;1,712;-0,058;-0,015;
14:31:56:423;0;0;-62;0;0;-60;1,689;-0,069;-0,010;
14:31:56:890;0;-62;0;0;-61;0;1,699;-0,061;-0,013;
14:31:57:043;0;0;-62;0;0;-60;1,752;-0,037;-0,030;
14:31:57:198;0;-61;0;0;-61;0;1,691;-0,068;-0,021;
