TIMESTAMP;RSSI NO ANTENNA;RSSI ANTENNA PCB;RSSI ANTENNA 3D;AVERAGE NO;AVERAGE PCB;AVERAGE 3D;ORIENTATION_X;ORIENTATION_Y;ORIENTATION_Z;
14:11:20:959;0;-66;0;0;-65;0;0,339;0,005;-0,021;
14:11:21:114;0;0;-66;0;0;-65;0,336;0,003;-0,015;
14:11:21:274;0;-66;0;0;-65;0;0,338;0,003;-0,015;
14:11:21:579;0;-67;0;0;-65;0;0,336;0,001;-0,014;
14:11:22:062;0;0;-67;0;0;-65;0,335;0,000;-0,014;
14:11:22:199;0;-65;0;0;-65;0;0,352;0,004;-0,017;
14:11:22:354;0;0;-65;0;0;-65;0,353;0,004;-0,015;
14:11:22:506;0;-66;0;0;-65;0;0,352;0,000;-0,015;
14:11:22:665;0;0;-65;0;0;-65;0,349;0,004;-0,020;
14:11:22:819;0;-65;0;0;-65;0;0,339;0,003;-0,016;
14:11:22:971;0;0;-66;0;0;-65;0,348;0,003;-0,015;
14:11:23:129;0;-66;0;0;-65;0;0,342;0,006;-0,021;
14:11:23:284;0;0;-65;0;0;-65;0,345;-0,000;-0,013;
14:11:23:437;0;-65;0;0;-65;0;0,339;0,004;-0,016;
14:11:23:594;0;0;-65;0;0;-65;0,334;0,003;-0,018;
14:11:23:749;0;-65;0;0;-65;0;0,335;0,001;-0,014;
14:11:23:904;0;0;-65;0;0;-65;0,333;0,006;-0,017;
14:11:24:385;0;-65;0;0;-65;0;0,347;0,021;0,001;
14:11:24:524;0;0;-68;0;0;-65;0,356;0,003;-0,029;
14:11:24:989;0;-78;0;0;-66;0;0,493;0,026;0,008;
14:11:25:144;0;0;-79;0;0;-66;0,513;-0,015;-0,013;
14:11:25:299;0;-77;0;0;-66;0;0,567;0,018;-0,008;
14:11:25:454;0;0;-80;0;0;-67;0,553;-0,011;-0,030;
14:11:25:609;0;-80;0;0;-67;0;0,572;0,010;-0,012;
14:11:25:764;0;0;-83;0;0;-68;0,562;-0,007;-0,021;
14:11:25:918;0;-80;0;0;-68;0;0,561;-0,002;-0,018;
14:11:26:074;0;0;-82;0;0;-68;0,566;0,004;-0,011;
14:11:26:226;0;-80;0;0;-69;0;0,560;-0,006;-0,023;
14:11:26:384;0;0;-81;0;0;-69;0,574;0,011;-0,011;
14:11:26:694;0;0;-80;0;0;-70;0,574;0,001;-0,016;
14:11:26:846;0;-80;0;0;-69;0;0,571;0,004;-0,018;
14:11:27:343;0;0;-82;0;0;-71;0,558;0,002;-0,017;
14:11:27:468;0;-82;0;0;-70;0;0,571;-0,001;-0,018;
14:11:27:624;0;0;-81;0;0;-71;0,566;0,003;-0,013;
14:11:27:775;0;-79;0;0;-71;0;0,565;-0,001;-0,018;
14:11:27:934;0;0;-80;0;0;-72;0,586;0,003;-0,013;
14:11:28:089;0;-81;0;0;-71;0;0,572;-0,001;-0,014;
14:11:28:244;0;0;-79;0;0;-73;0,567;-0,001;-0,019;
14:11:28:399;0;-78;0;0;-72;0;0,575;0,002;-0,014;
14:11:28:709;0;-82;0;0;-73;0;0,574;0,000;-0,016;
14:11:28:864;0;0;-81;0;0;-74;0,558;0,004;-0,016;
14:11:29:018;0;-81;0;0;-74;0;0,545;-0,000;-0,019;
14:11:29:174;0;0;-80;0;0;-74;0,540;0,003;-0,016;
14:11:29:652;0;-79;0;0;-74;0;0,575;0,001;-0,015;
14:11:29:794;0;0;-81;0;0;-75;0,595;0,000;-0,014;
14:11:29:948;0;-81;0;0;-75;0;0,589;0,002;-0,017;
14:11:30:103;0;0;-79;0;0;-76;0,581;0,001;-0,016;
14:11:30:259;0;-79;0;0;-76;0;0,589;0,001;-0,017;
14:11:30:413;0;0;-83;0;0;-77;0,570;0,002;-0,016;
14:11:30:568;0;-82;0;0;-77;0;0,577;-0,001;-0,015;
14:11:30:724;0;0;-80;0;0;-77;0,583;0,001;-0,015;
14:11:30:879;0;-78;0;0;-77;0;0,583;0,002;-0,016;
14:11:31:036;0;0;-85;0;0;-78;0,574;0,002;-0,018;
14:11:31:188;0;-81;0;0;-78;0;0,567;0,001;-0,014;
14:11:31:340;0;0;-82;0;0;-79;0,558;0,002;-0,016;
14:11:31:510;0;-82;0;0;-79;0;0,570;-0,003;-0,018;
14:11:31:811;0;-82;0;0;-80;0;0,569;-0,000;-0,016;
14:11:31:964;0;0;-78;0;0;-80;0,576;-0,001;-0,018;
14:11:32:118;0;-78;0;0;-80;0;0,555;0,001;-0,015;
14:11:32:274;0;0;-78;0;0;-80;0,563;-0,002;-0,014;
14:11:32:427;0;-76;0;0;-80;0;0,560;-0,000;-0,017;
14:11:32:584;0;0;-78;0;0;-80;0,563;0,001;-0,018;
14:11:32:742;0;-85;0;0;-80;0;0,567;-0,000;-0,019;
14:11:32:893;0;0;-77;0;0;-80;0,570;0,001;-0,015;
14:11:33:046;0;-73;0;0;-79;0;0,574;0,001;-0,016;
14:11:33:204;0;0;-76;0;0;-80;0,573;0,002;-0,019;
14:11:33:358;0;-84;0;0;-80;0;0,573;0,002;-0,018;
14:11:33:513;0;0;-74;0;0;-79;0,576;-0,002;-0,016;
14:11:33:669;0;-72;0;0;-79;0;0,579;0,003;-0,014;
14:11:34:157;0;0;-74;0;0;-79;0,566;0,001;-0,017;
14:11:34:288;0;-73;0;0;-79;0;0,578;0,001;-0,015;
