RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-56,-73,-80,-70,-77,-92,-72,-84,left
-65,-84,-91,-77,-90,-100,-68,-84,left
-68,-47,-79,-68,-88,-85,-81,-81,start
-79,-87,-81,-80,-74,-67,-93,-91,front
-69,-65,-72,-46,-101,-91,-68,-67,trunk
-56,-72,-78,-76,-83,-95,-77,-79,left
-87,-73,-77,-75,-82,-73,-92,-74,right
-67,-61,-73,-35,-84,-86,-69,-67,trunk
-73,-84,-87,-83,-70,-75,-78,-91,front
-82,-77,-75,-69,-86,-96,-72,-65,back
-68,-65,-67,-49,-90,-88,-69,-64,trunk
-70,-64,-61,-54,-83,-83,-70,-72,start
-65,-59,-65,-46,-87,-97,-63,-65,trunk
-67,-58,-60,-54,-79,-87,-78,-71,start
-75,-60,-71,-44,-81,-92,-64,-63,trunk
-82,-85,-92,-78,-71,-73,-90,-92,front
-66,-84,-92,-76,-69,-90,-72,-86,left
-80,-93,-90,-83,-74,-72,-89,-90,lock
-82,-89,-79,-79,-85,-82,-73,-74,lock
-84,-81,-80,-82,-82,-92,-70,-66,lock
-62,-79,-83,-69,-86,-98,-70,-93,left
-72,-66,-68,-44,-86,-85,-67,-63,trunk
-91,-75,-64,-72,-94,-79,-85,-68,right
-63,-70,-77,-67,-80,-91,-69,-87,left
-70,-76,-88,-73,-78,-97,-69,-90,left
-67,-61,-65,-48,-84,-93,-72,-66,trunk
-82,-75,-80,-78,-82,-69,-91,-89,right
-63,-72,-89,-75,-84,-93,-72,-87,left
-89,-88,-83,-86,-69,-65,-89,-88,front
-74,-62,-72,-70,-83,-85,-78,-85,start
-73,-88,-88,-72,-85,-94,-73,-74,back
-77,-65,-72,-38,-84,-91,-67,-61,trunk
-44,-66,-78,-74,-84,-95,-80,-77,left
-81,-81,-82,-71,-85,-92,-68,-59,back
-71,-80,-87,-77,-84,-90,-64,-72,back
-87,-85,-89,-67,-91,-91,-72,-63,back
-68,-67,-72,-44,-83,-88,-71,-65,trunk
-89,-78,-76,-79,-84,-72,-77,-72,lock
-80,-76,-90,-74,-70,-87,-79,-92,front
-80,-92,-89,-74,-81,-91,-72,-70,back
-88,-94,-78,-85,-85,-71,-93,-89,lock
-72,-53,-79,-72,-90,-88,-85,-85,start
-92,-85,-84,-84,-75,-67,-91,-83,lock
-72,-81,-95,-81,-73,-92,-70,-79,lock
-86,-87,-76,-74,-92,-81,-70,-77,lock
-81,-81,-84,-71,-82,-84,-73,-62,back
-72,-79,-91,-78,-72,-91,-74,-77,lock
-81,-90,-82,-74,-85,-95,-70,-67,back
-88,-88,-92,-87,-67,-73,-85,-91,front
-65,-64,-71,-38,-83,-91,-66,-67,trunk
-76,-96,-91,-82,-63,-76,-78,-94,front
-73,-90,-89,-74,-89,-94,-67,-74,back
-75,-77,-71,-75,-83,-80,-94,-84,right
-79,-74,-66,-74,-90,-75,-91,-76,right
-84,-89,-89,-79,-71,-74,-95,-96,front
-64,-68,-67,-35,-85,-91,-70,-73,trunk
-77,-87,-82,-78,-72,-69,-91,-91,front
-67,-68,-71,-44,-86,-93,-67,-69,trunk
-84,-80,-85,-74,-88,-91,-66,-71,back
-73,-64,-65,-40,-85,-89,-75,-64,trunk
-78,-93,-90,-88,-72,-85,-88,-91,lock
-83,-80,-70,-86,-91,-74,-92,-79,right
-66,-62,-65,-60,-82,-80,-78,-87,start
-80,-94,-70,-73,-93,-75,-74,-71,right
-66,-46,-70,-62,-81,-87,-83,-81,start
-67,-66,-61,-64,-81,-85,-80,-86,start
-74,-60,-82,-72,-94,-93,-78,-87,start
-63,-72,-79,-70,-76,-97,-78,-84,left
-73,-63,-71,-34,-90,-89,-69,-61,trunk
-90,-81,-81,-79,-84,-68,-94,-89,right
-75,-86,-87,-84,-68,-84,-83,-87,lock
-82,-86,-89,-75,-73,-91,-74,-94,lock
-75,-61,-71,-49,-95,-92,-72,-70,trunk
-84,-71,-82,-76,-88,-71,-90,-78,right
-77,-95,-95,-84,-66,-82,-78,-94,front
-71,-86,-91,-76,-84,-89,-70,-85,lock
-56,-76,-75,-70,-78,-93,-71,-82,left
-81,-76,-58,-75,-92,-73,-89,-86,right
-65,-77,-79,-72,-88,-92,-70,-84,left
-67,-70,-77,-72,-78,-90,-82,-83,left
-70,-71,-65,-51,-84,-84,-67,-67,trunk
-77,-79,-87,-75,-65,-79,-85,-88,front
-71,-65,-60,-51,-76,-88,-73,-84,start
-81,-78,-75,-69,-81,-91,-70,-75,back
-83,-92,-94,-80,-91,-92,-76,-77,lock
-76,-73,-70,-70,-86,-73,-87,-75,right
-73,-51,-70,-67,-86,-86,-90,-84,start
-73,-76,-63,-72,-86,-73,-88,-83,right
-69,-78,-84,-75,-82,-93,-77,-83,left
-81,-85,-87,-76,-73,-70,-94,-91,lock
-80,-88,-85,-83,-64,-81,-83,-85,front
-70,-65,-70,-48,-84,-97,-72,-69,trunk
-72,-85,-89,-72,-84,-95,-73,-87,lock
-67,-69,-63,-47,-86,-90,-70,-65,trunk
-58,-62,-69,-58,-76,-87,-75,-76,start
-80,-78,-66,-79,-90,-81,-94,-77,right
-82,-74,-76,-83,-81,-74,-86,-71,right
-64,-66,-66,-60,-83,-88,-87,-77,start
-81,-81,-83,-72,-79,-83,-68,-71,back
-72,-49,-72,-69,-86,-86,-77,-83,start
-59,-77,-84,-71,-72,-97,-77,-78,left
-91,-78,-74,-90,-83,-69,-95,-85,right
-69,-68,-83,-74,-83,-90,-81,-94,start
-69,-57,-69,-67,-81,-81,-78,-87,start
-72,-91,-97,-77,-78,-97,-72,-93,lock
-64,-63,-72,-69,-74,-90,-88,-86,start
-84,-72,-74,-63,-78,-92,-73,-72,back
-69,-59,-73,-65,-85,-82,-85,-84,start
-77,-54,-79,-67,-89,-79,-86,-80,start
-67,-72,-81,-73,-87,-97,-75,-85,left
-76,-62,-74,-73,-84,-84,-82,-83,start
-63,-78,-76,-72,-77,-93,-73,-90,left
-78,-83,-88,-82,-69,-77,-86,-89,front
-70,-70,-66,-44,-90,-93,-73,-70,trunk
-71,-84,-91,-79,-79,-90,-69,-81,lock
-76,-53,-67,-69,-76,-77,-85,-78,start
-83,-83,-89,-76,-73,-65,-93,-87,front
-82,-86,-82,-75,-71,-68,-86,-86,front
-75,-81,-85,-66,-86,-88,-59,-72,back
-60,-60,-78,-60,-80,-86,-80,-80,start
-80,-87,-89,-78,-60,-73,-91,-97,front
-85,-84,-75,-65,-89,-85,-75,-64,back
-82,-79,-86,-76,-76,-81,-73,-88,lock
-79,-73,-75,-77,-87,-93,-65,-64,back
-76,-92,-93,-82,-64,-76,-81,-95,front
-60,-67,-76,-61,-77,-86,-80,-79,start
-66,-63,-67,-63,-78,-91,-83,-77,start
-72,-85,-73,-59,-86,-86,-75,-66,back
-87,-88,-77,-75,-88,-82,-71,-75,lock
-79,-81,-81,-70,-86,-93,-66,-63,back
-79,-76,-83,-83,-62,-85,-82,-89,front
-83,-86,-95,-81,-69,-79,-90,-87,front
-82,-80,-90,-90,-72,-73,-89,-93,front
-81,-75,-76,-57,-91,-91,-86,-68,back
-88,-89,-82,-84,-72,-70,-91,-89,lock
-75,-70,-82,-73,-89,-76,-92,-85,right
-90,-93,-88,-93,-77,-71,-98,-84,lock
-71,-66,-66,-53,-87,-94,-72,-67,trunk
-82,-82,-85,-72,-89,-88,-73,-65,back
-65,-64,-72,-62,-85,-93,-79,-81,start
-74,-78,-81,-53,-86,-91,-75,-63,back
-68,-68,-71,-67,-78,-92,-87,-76,start
-63,-76,-75,-78,-78,-94,-78,-86,left
-78,-89,-81,-85,-81,-97,-72,-71,lock
-89,-91,-81,-84,-73,-64,-95,-80,front
-74,-88,-89,-79,-70,-86,-80,-84,lock
-89,-88,-86,-77,-70,-65,-87,-89,front
-86,-81,-90,-83,-72,-71,-90,-88,front
-85,-94,-92,-86,-74,-67,-93,-88,front
-73,-61,-62,-60,-82,-82,-85,-78,start
-69,-60,-61,-68,-86,-85,-89,-78,start
-72,-79,-90,-78,-74,-86,-75,-85,left
-69,-53,-74,-65,-82,-82,-85,-86,start
-84,-85,-73,-71,-88,-91,-71,-63,back
-72,-80,-87,-77,-84,-93,-77,-80,lock
-80,-87,-83,-79,-71,-67,-90,-95,front
-78,-84,-87,-82,-67,-81,-82,-89,front
-72,-74,-86,-79,-72,-73,-92,-91,front
-72,-58,-72,-66,-83,-85,-90,-94,start
-76,-67,-80,-73,-84,-71,-87,-87,right
-71,-60,-68,-73,-89,-86,-82,-76,start
-80,-74,-86,-72,-66,-72,-89,-92,front
-72,-85,-91,-70,-82,-91,-67,-74,back
-82,-82,-86,-72,-81,-90,-78,-62,back
-68,-61,-70,-37,-83,-92,-66,-63,trunk
-84,-84,-88,-93,-65,-74,-88,-91,front
-86,-77,-79,-73,-89,-97,-64,-72,back
-77,-65,-68,-70,-80,-84,-86,-77,right
-75,-62,-71,-72,-82,-88,-90,-85,start
-67,-62,-70,-42,-79,-89,-66,-64,trunk
-70,-51,-78,-72,-83,-87,-89,-83,start
-73,-68,-71,-52,-84,-92,-63,-68,trunk
-72,-66,-70,-45,-89,-88,-69,-70,trunk
-65,-62,-71,-68,-73,-90,-87,-85,start
-65,-87,-90,-71,-89,-90,-75,-83,left
-72,-63,-69,-65,-86,-83,-82,-84,start
-72,-55,-64,-61,-82,-85,-77,-71,start
-71,-65,-65,-73,-87,-91,-84,-88,start
-83,-92,-89,-83,-75,-76,-87,-88,lock
-74,-66,-72,-36,-82,-92,-67,-69,trunk
-78,-75,-80,-62,-89,-93,-69,-71,back
-84,-74,-72,-73,-91,-72,-84,-76,right
-79,-88,-93,-78,-72,-83,-84,-93,front
-79,-91,-88,-82,-71,-75,-80,-90,front
-89,-91,-76,-79,-72,-71,-93,-88,lock
-70,-46,-73,-68,-81,-88,-87,-88,start
-68,-87,-85,-74,-74,-97,-71,-83,lock
-68,-65,-79,-44,-82,-94,-71,-66,trunk
-71,-72,-75,-64,-88,-90,-71,-71,back
-63,-73,-89,-73,-74,-96,-84,-83,left
-86,-84,-89,-89,-72,-79,-86,-91,front
-62,-70,-71,-63,-83,-85,-78,-78,start
-74,-58,-70,-71,-78,-88,-92,-89,start
-82,-72,-80,-74,-88,-89,-77,-66,back
-58,-64,-79,-66,-82,-98,-74,-76,left
-74,-75,-82,-76,-86,-89,-59,-83,back
-83,-77,-77,-84,-82,-68,-90,-86,right
-80,-78,-86,-83,-74,-75,-90,-97,front
-82,-76,-75,-74,-86,-73,-89,-90,right
-72,-83,-87,-75,-83,-94,-63,-83,back
-82,-87,-63,-76,-83,-70,-90,-76,right
-72,-60,-61,-61,-83,-78,-83,-76,start
-82,-74,-72,-77,-90,-74,-87,-78,right
-81,-90,-93,-86,-74,-76,-93,-93,lock
-79,-87,-90,-74,-79,-94,-72,-76,lock
-68,-76,-85,-81,-68,-84,-77,-90,left
-80,-97,-88,-81,-69,-80,-86,-97,lock
-70,-67,-64,-43,-86,-93,-70,-67,trunk
-57,-65,-73,-74,-86,-92,-80,-84,left
-75,-64,-76,-69,-84,-86,-87,-88,start
-67,-59,-65,-46,-86,-97,-63,-67,trunk
-77,-93,-92,-88,-76,-99,-91,-95,lock
-83,-86,-87,-84,-83,-93,-70,-68,lock
-67,-70,-68,-47,-81,-96,-69,-65,trunk
-81,-85,-74,-71,-84,-88,-73,-61,back
-81,-83,-81,-75,-71,-73,-92,-87,front
-77,-84,-82,-75,-81,-89,-69,-61,back
-70,-62,-70,-49,-85,-87,-72,-70,trunk
-81,-77,-70,-73,-86,-76,-90,-74,right
-81,-86,-65,-77,-94,-74,-75,-67,right
-65,-66,-65,-45,-85,-87,-73,-72,trunk
-83,-79,-89,-74,-77,-71,-87,-93,front
-60,-70,-72,-69,-81,-95,-69,-85,left
-83,-80,-67,-82,-86,-75,-86,-73,right
-64,-62,-63,-69,-81,-91,-84,-81,start
-82,-75,-75,-75,-83,-79,-88,-71,right
-83,-81,-91,-79,-69,-75,-89,-96,front
-73,-88,-88,-82,-73,-91,-78,-86,lock
-69,-61,-81,-69,-92,-86,-91,-77,start
-82,-83,-94,-82,-72,-77,-86,-90,front
-75,-69,-77,-73,-75,-85,-79,-87,start
-73,-82,-88,-85,-73,-89,-73,-86,lock
-66,-70,-72,-50,-82,-92,-74,-61,trunk
-83,-84,-82,-77,-72,-66,-92,-86,front
-90,-79,-89,-84,-79,-69,-90,-82,lock
-78,-95,-94,-86,-78,-95,-78,-87,lock
-66,-78,-86,-71,-80,-91,-78,-90,left
-70,-61,-82,-69,-92,-85,-92,-78,start
-71,-61,-72,-70,-79,-79,-85,-82,start
-76,-82,-94,-80,-68,-85,-84,-90,lock
-68,-48,-68,-64,-82,-82,-76,-84,start
-67,-49,-73,-70,-88,-87,-84,-85,start
-68,-81,-86,-75,-76,-90,-79,-89,lock
-62,-74,-86,-68,-93,-90,-68,-82,left
-66,-85,-87,-83,-80,-92,-78,-85,lock
-72,-66,-72,-51,-81,-91,-71,-60,trunk
-79,-72,-84,-68,-87,-89,-62,-72,back
-50,-65,-79,-72,-77,-95,-78,-78,left
-73,-50,-72,-70,-82,-85,-83,-82,start
-80,-91,-91,-84,-73,-72,-93,-90,front
-85,-91,-93,-90,-73,-76,-92,-94,lock
-84,-78,-78,-71,-91,-88,-75,-63,back
-65,-64,-79,-70,-83,-93,-80,-85,left
-73,-60,-77,-69,-83,-80,-82,-84,start
-71,-51,-66,-63,-82,-88,-82,-83,start
-72,-62,-63,-36,-81,-87,-72,-63,trunk
-71,-84,-98,-76,-67,-85,-86,-88,lock
-70,-68,-70,-47,-85,-95,-67,-68,trunk
-67,-84,-93,-71,-78,-92,-79,-85,left
-71,-77,-80,-70,-78,-96,-65,-75,back
-75,-74,-81,-65,-86,-88,-78,-71,back
-75,-65,-72,-52,-88,-86,-71,-73,back
-79,-89,-78,-77,-73,-65,-87,-85,front
-74,-66,-79,-43,-83,-94,-66,-68,trunk
-86,-79,-73,-79,-89,-71,-90,-80,right
-68,-70,-72,-44,-83,-96,-68,-66,trunk
-72,-59,-66,-62,-88,-87,-76,-77,start
-83,-89,-95,-80,-69,-76,-78,-90,front
-65,-81,-83,-72,-79,-93,-71,-82,left
-76,-87,-92,-85,-67,-87,-85,-91,lock
-69,-67,-72,-51,-87,-90,-72,-63,trunk
-74,-58,-69,-66,-85,-79,-83,-84,start
-85,-77,-79,-80,-84,-77,-94,-86,right
-77,-64,-69,-49,-82,-91,-67,-70,trunk
-85,-75,-81,-76,-72,-64,-84,-86,front
-71,-63,-74,-45,-83,-86,-69,-64,trunk
-65,-77,-79,-72,-96,-92,-70,-86,left
-71,-65,-73,-71,-83,-85,-84,-87,start
-80,-82,-81,-76,-71,-71,-90,-86,front
-73,-66,-65,-44,-90,-95,-71,-69,trunk
-77,-81,-81,-82,-87,-91,-68,-68,back
-85,-75,-76,-72,-83,-74,-82,-74,lock
-72,-59,-83,-61,-73,-84,-85,-91,start
-86,-85,-88,-73,-86,-97,-79,-69,lock
-73,-71,-64,-55,-87,-94,-69,-64,trunk
-52,-66,-74,-58,-82,-85,-75,-81,start
-71,-76,-64,-64,-88,-82,-85,-73,right
-66,-84,-87,-74,-83,-95,-69,-84,left
-70,-81,-84,-76,-75,-95,-74,-83,left
-74,-82,-85,-79,-78,-97,-73,-82,lock
-80,-80,-85,-84,-77,-72,-93,-93,front
-76,-81,-91,-74,-87,-90,-62,-72,back
-73,-66,-72,-42,-90,-87,-80,-70,trunk
-74,-71,-77,-64,-86,-97,-69,-79,back
-80,-86,-76,-77,-87,-89,-70,-73,lock
-87,-81,-85,-85,-92,-86,-81,-73,lock
-75,-76,-73,-60,-86,-88,-72,-71,back
-73,-87,-83,-77,-75,-90,-75,-85,left
-57,-70,-78,-68,-83,-94,-72,-84,left
-74,-73,-76,-61,-79,-88,-71,-71,back
-71,-85,-73,-58,-86,-87,-74,-65,back
-68,-36,-73,-62,-93,-88,-82,-85,start
-62,-75,-80,-74,-72,-93,-72,-87,left
-63,-65,-64,-64,-88,-82,-87,-81,start
-79,-89,-91,-87,-79,-77,-88,-94,lock
-82,-79,-84,-86,-64,-73,-90,-94,front
-81,-76,-73,-79,-84,-74,-90,-77,right
-62,-73,-85,-70,-86,-94,-69,-82,left
-73,-71,-72,-52,-83,-90,-72,-64,trunk
-86,-90,-72,-80,-85,-83,-76,-69,lock
-71,-58,-69,-57,-80,-83,-75,-81,start
-74,-55,-72,-70,-82,-85,-80,-79,start
-91,-82,-83,-78,-87,-84,-69,-66,back
-72,-76,-86,-84,-85,-91,-68,-78,back
-72,-69,-64,-60,-90,-92,-68,-66,trunk
-86,-79,-87,-88,-67,-66,-86,-84,front
-85,-80,-75,-72,-81,-95,-69,-63,back
-67,-62,-70,-44,-82,-89,-70,-67,trunk
-80,-76,-85,-78,-73,-71,-91,-89,front
-84,-88,-87,-80,-80,-74,-90,-85,lock
-62,-69,-76,-68,-84,-91,-67,-86,left
-64,-77,-77,-75,-74,-95,-76,-84,left
-86,-97,-92,-89,-74,-77,-87,-90,lock
-71,-61,-69,-68,-89,-84,-81,-79,start
-87,-73,-73,-75,-86,-74,-87,-72,right
-82,-91,-91,-86,-86,-95,-72,-79,lock
-72,-70,-72,-42,-89,-88,-67,-67,trunk
-78,-77,-86,-82,-75,-65,-92,-83,front
-68,-67,-78,-69,-82,-93,-76,-85,left
-83,-79,-72,-69,-86,-85,-74,-65,back
-67,-70,-69,-42,-82,-81,-63,-60,trunk
-69,-61,-66,-54,-84,-88,-65,-67,trunk
-64,-88,-81,-81,-73,-92,-74,-82,left
-71,-61,-68,-41,-92,-86,-69,-65,trunk
-68,-56,-68,-59,-78,-86,-78,-72,start
-86,-76,-73,-72,-84,-71,-91,-79,right
-77,-88,-93,-78,-62,-76,-79,-93,front
-64,-90,-82,-75,-81,-96,-72,-90,left
-83,-83,-79,-76,-85,-82,-73,-67,back
-83,-85,-74,-91,-87,-66,-94,-87,right
-83,-80,-80,-82,-80,-67,-89,-86,right
-79,-85,-71,-91,-87,-79,-73,-75,lock
-62,-62,-80,-74,-85,-92,-79,-85,left
-72,-73,-66,-53,-85,-91,-67,-65,trunk
-73,-85,-92,-73,-87,-95,-72,-71,back
-84,-77,-74,-74,-84,-73,-87,-78,right
-64,-62,-80,-73,-82,-99,-74,-81,left
-72,-88,-89,-79,-62,-76,-78,-92,front
-67,-78,-90,-71,-75,-93,-75,-88,left
-70,-64,-68,-42,-82,-90,-69,-65,trunk
-50,-74,-77,-63,-81,-95,-75,-72,left
-72,-63,-69,-53,-85,-93,-67,-65,trunk
-84,-80,-87,-80,-71,-71,-86,-90,front
-69,-68,-68,-41,-84,-94,-65,-66,trunk
-62,-80,-86,-71,-74,-96,-71,-87,left
-83,-86,-82,-73,-82,-93,-67,-61,back
-84,-85,-87,-81,-64,-76,-87,-95,front
-67,-60,-66,-62,-85,-92,-81,-79,start
-87,-87,-82,-85,-74,-71,-87,-88,lock
-66,-66,-67,-55,-85,-94,-72,-68,trunk
-74,-60,-76,-61,-88,-80,-79,-86,start
-85,-77,-72,-83,-86,-67,-93,-87,right
-73,-72,-74,-60,-84,-90,-67,-78,back
-73,-89,-86,-84,-75,-91,-78,-88,lock
-83,-91,-94,-81,-72,-74,-88,-94,front
-84,-89,-88,-82,-71,-67,-90,-93,front
-74,-71,-78,-57,-87,-92,-81,-75,back
-60,-73,-80,-77,-80,-93,-72,-79,left
-73,-60,-83,-71,-93,-93,-78,-85,start
-75,-89,-95,-84,-74,-86,-89,-93,lock
-68,-67,-71,-46,-81,-95,-68,-64,trunk
-81,-73,-74,-57,-83,-89,-74,-70,back
-70,-72,-71,-46,-88,-88,-70,-66,trunk
-72,-72,-62,-75,-90,-74,-94,-80,right
-83,-79,-81,-82,-82,-70,-96,-85,right
-76,-77,-86,-82,-66,-81,-83,-96,front
-75,-80,-92,-82,-82,-92,-76,-77,lock
-62,-69,-76,-66,-83,-91,-69,-86,left
-73,-81,-87,-77,-71,-94,-82,-91,left
-62,-69,-76,-68,-84,-91,-67,-86,left
-78,-77,-85,-82,-72,-75,-92,-92,front
-77,-84,-85,-82,-67,-82,-82,-89,front
-89,-79,-75,-82,-87,-60,-91,-88,right
-68,-57,-66,-60,-85,-80,-76,-74,start
-86,-78,-73,-81,-95,-71,-81,-71,right
-64,-70,-82,-71,-76,-87,-81,-82,left
-69,-65,-64,-48,-90,-95,-68,-67,trunk
-71,-80,-81,-72,-71,-93,-73,-87,left
-79,-75,-84,-61,-92,-94,-76,-65,back
-87,-76,-75,-79,-81,-61,-94,-84,right
-72,-80,-93,-71,-79,-98,-72,-77,left
-69,-61,-67,-44,-81,-94,-66,-63,trunk
-68,-65,-72,-45,-81,-91,-75,-64,trunk
-71,-56,-71,-69,-81,-87,-87,-91,start
-71,-66,-71,-46,-87,-87,-73,-65,trunk
-77,-72,-65,-74,-86,-74,-86,-84,right
-70,-86,-91,-81,-83,-92,-78,-87,lock
-83,-82,-79,-75,-88,-70,-90,-80,right
-82,-80,-88,-80,-86,-62,-87,-85,front
-76,-75,-68,-45,-97,-94,-71,-69,trunk
-81,-81,-83,-68,-82,-88,-67,-58,back
-81,-74,-73,-79,-79,-62,-94,-82,right
-72,-62,-75,-49,-88,-90,-69,-66,trunk
-86,-79,-76,-70,-80,-96,-65,-77,back
-89,-81,-70,-81,-86,-76,-74,-72,right
-80,-85,-73,-71,-87,-89,-79,-67,back
-87,-87,-86,-79,-72,-67,-89,-88,front
-88,-84,-73,-89,-85,-74,-79,-84,lock
-81,-85,-88,-73,-85,-90,-67,-64,back
-88,-84,-71,-73,-88,-74,-78,-73,right
-81,-71,-55,-68,-88,-82,-87,-86,right
-87,-83,-92,-82,-62,-71,-90,-88,front
-77,-86,-92,-81,-71,-74,-79,-89,front
-83,-82,-72,-83,-80,-64,-91,-88,right
-67,-64,-61,-61,-72,-78,-79,-82,start
-66,-63,-68,-37,-85,-89,-62,-65,trunk
-63,-77,-80,-74,-80,-94,-68,-86,left
-72,-66,-71,-34,-84,-92,-67,-63,trunk
-62,-78,-82,-72,-73,-94,-72,-86,left
-60,-80,-80,-74,-75,-98,-73,-79,left
-60,-73,-78,-70,-78,-90,-73,-80,left
-82,-80,-91,-81,-75,-72,-92,-84,front
-77,-68,-68,-74,-81,-74,-87,-74,right
-80,-86,-82,-87,-63,-80,-86,-88,front
-69,-80,-80,-71,-87,-96,-69,-83,left
-78,-81,-83,-66,-83,-94,-66,-71,back
-65,-60,-70,-45,-86,-88,-66,-68,trunk
-62,-77,-81,-71,-77,-93,-72,-85,left
-78,-94,-92,-90,-76,-72,-90,-89,lock
-71,-65,-55,-70,-83,-87,-72,-80,start
-60,-60,-63,-48,-75,-85,-74,-70,start
-82,-72,-73,-88,-88,-77,-86,-68,right
-71,-75,-81,-55,-82,-91,-77,-67,back
-78,-84,-93,-86,-79,-76,-91,-95,front
-66,-60,-72,-49,-83,-96,-63,-64,trunk
-69,-62,-60,-55,-71,-85,-71,-72,start
-71,-72,-71,-41,-89,-87,-66,-73,trunk
-60,-69,-72,-69,-79,-95,-67,-88,left
-72,-84,-86,-71,-80,-94,-76,-95,left
-72,-74,-74,-56,-88,-91,-73,-69,back
-70,-81,-90,-85,-77,-88,-81,-88,left
-81,-80,-89,-72,-90,-89,-63,-72,back
-74,-82,-86,-76,-83,-89,-64,-72,back
-88,-80,-89,-82,-71,-71,-88,-95,front
-85,-91,-93,-90,-73,-76,-92,-94,lock
-80,-81,-87,-81,-65,-74,-90,-88,front
-72,-77,-86,-80,-70,-91,-74,-92,left
-86,-84,-90,-76,-85,-86,-72,-68,lock
-66,-80,-89,-71,-76,-88,-77,-91,left
-81,-74,-85,-75,-76,-69,-90,-86,front
-65,-77,-76,-77,-77,-93,-72,-84,left
-80,-81,-87,-69,-85,-89,-59,-65,back
-68,-70,-69,-47,-89,-87,-66,-66,trunk
-67,-82,-85,-78,-68,-90,-80,-89,left
-84,-75,-70,-81,-83,-75,-88,-72,right
-69,-79,-81,-82,-75,-88,-72,-89,left
-76,-82,-92,-79,-71,-81,-86,-88,lock
-64,-60,-69,-63,-75,-85,-79,-85,start
-81,-73,-83,-65,-85,-94,-59,-68,back
-65,-67,-79,-43,-88,-93,-73,-78,trunk
-90,-76,-80,-82,-81,-67,-94,-83,right
-63,-80,-87,-73,-78,-91,-71,-90,left
-82,-76,-72,-73,-85,-65,-93,-82,right
-67,-56,-72,-62,-84,-94,-80,-80,start
-71,-85,-88,-75,-77,-85,-88,-88,left
-81,-80,-78,-77,-82,-86,-68,-69,back
-69,-81,-85,-77,-78,-94,-72,-88,left
-77,-89,-88,-81,-73,-88,-77,-85,lock
-87,-80,-76,-79,-82,-88,-72,-71,back
-68,-67,-70,-49,-82,-94,-69,-66,trunk
-88,-78,-65,-80,-85,-73,-84,-73,right
-68,-64,-75,-66,-78,-81,-79,-84,start
-81,-83,-84,-69,-82,-88,-69,-59,back
-79,-74,-71,-73,-90,-76,-91,-87,right
-72,-92,-92,-75,-78,-93,-74,-77,lock
-83,-85,-76,-72,-83,-86,-70,-66,back
-81,-70,-71,-75,-92,-72,-90,-85,right
-69,-79,-90,-75,-69,-89,-71,-91,lock
-75,-87,-60,-82,-91,-77,-90,-85,right
-87,-91,-74,-76,-86,-72,-92,-82,lock
-68,-63,-68,-61,-79,-96,-68,-75,trunk
-76,-64,-69,-66,-84,-94,-78,-82,start
-73,-46,-68,-66,-80,-74,-86,-84,start
-76,-71,-51,-78,-84,-75,-87,-82,right
-57,-61,-75,-71,-85,-87,-79,-80,left
-77,-86,-90,-80,-71,-92,-75,-92,left
-75,-88,-89,-82,-74,-91,-86,-93,lock
-85,-78,-70,-82,-88,-68,-91,-82,right
-83,-91,-68,-83,-90,-77,-74,-72,right
-58,-63,-73,-68,-80,-93,-85,-80,start
-77,-75,-83,-73,-86,-90,-72,-66,back
-80,-59,-80,-72,-90,-84,-93,-85,start
-67,-68,-69,-46,-90,-94,-70,-74,trunk
-84,-77,-91,-80,-71,-71,-94,-93,front
-65,-80,-80,-71,-76,-92,-73,-80,left
-71,-50,-69,-67,-85,-82,-76,-85,start
-80,-71,-62,-78,-84,-79,-94,-77,right
-67,-57,-68,-58,-88,-83,-84,-82,start
-70,-53,-73,-66,-80,-78,-80,-84,start
-68,-80,-79,-74,-75,-96,-78,-85,left
-72,-59,-66,-67,-80,-80,-74,-75,start
-71,-58,-66,-61,-79,-83,-81,-72,start
-80,-84,-78,-74,-84,-87,-65,-76,back
-66,-81,-82,-82,-74,-96,-74,-94,left
-85,-80,-81,-81,-87,-81,-91,-77,lock
-73,-81,-91,-72,-76,-94,-70,-92,left
-73,-83,-86,-79,-78,-97,-80,-91,lock
-85,-77,-74,-72,-81,-87,-69,-63,back
-85,-80,-72,-76,-88,-71,-92,-74,lock
-71,-52,-76,-66,-81,-84,-84,-94,start
-62,-71,-76,-40,-82,-90,-65,-61,trunk
-69,-87,-86,-81,-73,-85,-77,-90,lock
-67,-78,-81,-72,-80,-90,-68,-81,left
-60,-69,-72,-67,-82,-95,-67,-85,left
-81,-79,-70,-77,-86,-74,-96,-79,right
-67,-59,-73,-64,-83,-87,-85,-87,start
-70,-66,-70,-36,-90,-90,-66,-65,trunk
-84,-78,-84,-79,-70,-70,-88,-84,front
-84,-75,-67,-79,-86,-66,-89,-80,right
-66,-87,-88,-74,-79,-96,-67,-86,left
-74,-64,-66,-41,-83,-88,-72,-63,trunk
-81,-80,-84,-83,-62,-79,-84,-89,front
-90,-90,-75,-91,-90,-72,-96,-82,lock
-82,-77,-79,-60,-84,-92,-61,-77,back
