RSSI LEFT_ORIGIN,RSSI MIDDLE_ORIGIN,RSSI RIGHT_ORIGIN,RSSI TRUNK_ORIGIN,RSSI FRONTLEFT_ORIGIN,RSSI FRONTRIGHT_ORIGIN,RSSI REARLEFT_ORIGIN,RSSI REARRIGHT_ORIGIN,class
-68,-76,-84,-71,-76,-94,-68,-88,left
-70,-91,-84,-73,-73,-92,-76,-89,lock
-57,-65,-73,-74,-86,-92,-80,-84,left
-75,-71,-73,-75,-91,-79,-88,-85,right
-80,-80,-73,-76,-85,-63,-95,-83,right
-70,-68,-75,-43,-100,-91,-68,-63,trunk
-82,-86,-77,-78,-86,-84,-71,-80,lock
-65,-75,-84,-75,-72,-93,-82,-83,left
-60,-72,-78,-71,-82,-92,-74,-82,left
-70,-60,-71,-66,-88,-85,-84,-92,start
-88,-97,-89,-79,-81,-69,-90,-94,front
-75,-87,-92,-85,-63,-83,-81,-91,lock
-73,-57,-73,-64,-85,-83,-92,-82,start
-85,-90,-85,-76,-91,-87,-75,-71,lock
-84,-80,-74,-83,-89,-82,-83,-72,right
-74,-60,-71,-70,-92,-90,-81,-76,start
-90,-83,-89,-77,-91,-92,-70,-66,lock
-79,-84,-78,-70,-84,-83,-72,-64,back
-79,-80,-84,-71,-81,-95,-69,-58,back
-73,-74,-76,-60,-86,-85,-73,-69,back
-68,-67,-69,-43,-89,-92,-66,-69,trunk
-73,-88,-88,-76,-83,-95,-70,-71,back
-90,-82,-73,-89,-87,-64,-93,-90,right
-66,-80,-89,-71,-77,-91,-72,-93,left
-78,-77,-72,-75,-87,-78,-73,-70,lock
-72,-63,-67,-62,-83,-84,-82,-81,start
-87,-73,-70,-83,-89,-71,-87,-87,right
-74,-93,-93,-81,-69,-85,-79,-86,lock
-80,-62,-76,-70,-88,-86,-77,-87,start
-77,-87,-82,-78,-72,-69,-91,-91,front
-82,-88,-76,-77,-88,-83,-71,-73,lock
-89,-88,-79,-79,-73,-72,-88,-88,lock
-67,-49,-73,-70,-88,-87,-84,-85,start
-80,-87,-89,-78,-60,-73,-91,-97,front
-62,-70,-72,-72,-85,-91,-72,-80,left
-64,-67,-72,-65,-82,-86,-81,-93,start
-80,-73,-62,-72,-86,-71,-90,-85,right
-75,-61,-71,-49,-95,-92,-72,-70,trunk
-75,-56,-71,-69,-77,-84,-84,-82,start
-77,-79,-86,-77,-72,-78,-87,-95,front
-88,-74,-73,-79,-90,-78,-90,-72,right
-76,-63,-74,-70,-83,-78,-82,-83,start
-68,-73,-75,-36,-86,-92,-68,-67,trunk
-80,-79,-79,-72,-85,-92,-66,-74,back
-79,-82,-71,-85,-92,-80,-77,-64,lock
-84,-79,-69,-79,-81,-66,-87,-83,right
-78,-85,-94,-72,-85,-93,-72,-71,back
-81,-77,-64,-73,-90,-81,-87,-67,right
-80,-79,-65,-78,-91,-74,-93,-74,right
-73,-86,-88,-82,-79,-89,-71,-76,lock
-70,-63,-79,-63,-83,-82,-93,-80,start
-67,-70,-69,-42,-82,-81,-63,-60,trunk
-73,-83,-88,-81,-75,-96,-72,-87,lock
-82,-81,-83,-81,-65,-86,-84,-91,front
-83,-84,-86,-86,-69,-63,-93,-86,front
-95,-73,-72,-86,-85,-75,-84,-74,right
-88,-82,-71,-77,-89,-81,-80,-71,lock
-87,-83,-91,-81,-64,-73,-88,-92,front
-63,-70,-63,-48,-86,-89,-71,-66,trunk
-64,-71,-85,-69,-78,-95,-68,-82,left
-67,-72,-85,-71,-85,-93,-75,-89,left
-64,-63,-71,-56,-91,-93,-69,-76,trunk
-82,-87,-86,-83,-78,-88,-75,-73,lock
-73,-82,-88,-85,-71,-88,-85,-81,lock
-73,-70,-45,-69,-89,-87,-87,-84,right
-88,-80,-67,-75,-92,-72,-82,-77,right
-76,-68,-67,-47,-95,-88,-67,-64,trunk
-73,-83,-86,-79,-77,-89,-71,-78,lock
-83,-83,-79,-76,-85,-82,-73,-67,back
-68,-60,-69,-69,-75,-79,-88,-79,start
-71,-63,-77,-63,-82,-87,-89,-84,start
-83,-85,-86,-85,-69,-64,-94,-86,front
-64,-64,-67,-65,-75,-82,-83,-77,start
-75,-70,-75,-56,-88,-94,-68,-69,back
-93,-71,-69,-83,-87,-73,-85,-82,right
-78,-76,-88,-79,-77,-68,-90,-87,front
-74,-56,-79,-59,-90,-85,-88,-82,start
-94,-80,-75,-76,-80,-74,-78,-73,lock
-76,-75,-78,-64,-88,-91,-70,-66,back
-72,-44,-67,-64,-87,-82,-82,-80,start
-69,-57,-69,-67,-81,-81,-78,-87,start
-53,-60,-69,-63,-81,-87,-83,-77,start
-74,-87,-85,-79,-61,-76,-84,-87,front
-78,-80,-89,-72,-84,-93,-71,-68,back
-79,-83,-87,-87,-68,-79,-83,-91,front
-75,-82,-79,-71,-77,-97,-81,-84,left
-75,-86,-87,-84,-68,-84,-83,-87,lock
-62,-64,-64,-64,-81,-86,-84,-72,start
-54,-62,-77,-72,-81,-94,-82,-81,left
-80,-84,-86,-81,-75,-65,-89,-83,front
-68,-47,-79,-68,-88,-85,-81,-81,start
-63,-78,-84,-69,-85,-97,-67,-87,left
-72,-66,-72,-51,-81,-91,-71,-60,trunk
-78,-77,-85,-82,-72,-75,-92,-92,front
-61,-80,-80,-65,-82,-96,-67,-84,left
-63,-67,-67,-44,-87,-88,-65,-67,trunk
-96,-82,-99,-70,-83,-93,-72,-67,lock
-80,-81,-76,-71,-78,-80,-68,-73,back
-67,-62,-70,-44,-82,-89,-70,-67,trunk
-85,-78,-70,-78,-89,-74,-88,-78,right
-56,-80,-76,-66,-80,-94,-76,-87,left
-87,-78,-71,-85,-89,-78,-94,-73,right
-68,-63,-70,-47,-85,-93,-72,-73,trunk
-77,-74,-90,-75,-72,-92,-76,-82,left
-73,-64,-76,-45,-82,-93,-77,-70,trunk
-68,-79,-81,-76,-81,-92,-72,-91,left
-65,-62,-76,-64,-83,-81,-79,-81,start
-74,-83,-82,-74,-80,-90,-63,-69,back
-85,-79,-72,-81,-89,-71,-91,-78,right
-83,-84,-72,-78,-91,-66,-91,-82,right
-76,-72,-79,-60,-86,-93,-71,-69,back
-74,-60,-76,-66,-83,-93,-80,-84,start
-86,-82,-74,-73,-91,-86,-72,-63,back
-70,-77,-76,-78,-72,-94,-78,-82,left
-87,-87,-83,-86,-84,-65,-97,-88,right
-69,-62,-60,-55,-71,-85,-71,-72,start
-76,-82,-93,-73,-84,-92,-64,-73,back
-73,-58,-80,-67,-77,-90,-86,-81,start
-67,-56,-72,-62,-84,-94,-80,-80,start
-73,-78,-84,-60,-82,-93,-73,-67,back
-79,-83,-78,-73,-80,-84,-69,-75,back
-75,-70,-82,-73,-89,-76,-92,-85,right
-72,-58,-64,-58,-84,-90,-74,-78,start
-82,-84,-82,-84,-74,-62,-93,-85,front
-72,-62,-74,-46,-80,-91,-68,-68,trunk
-83,-83,-79,-76,-85,-82,-73,-67,back
-67,-66,-61,-64,-81,-85,-80,-86,start
-73,-67,-71,-48,-85,-88,-70,-66,trunk
-71,-61,-64,-56,-81,-85,-79,-78,start
-64,-77,-86,-72,-78,-92,-72,-95,left
-68,-67,-69,-37,-88,-90,-70,-65,trunk
-62,-68,-74,-62,-83,-92,-78,-81,start
-73,-87,-86,-70,-85,-92,-58,-73,back
-81,-76,-69,-73,-85,-75,-89,-74,right
-82,-74,-76,-83,-81,-74,-86,-71,right
-65,-75,-80,-71,-85,-99,-69,-77,left
-80,-91,-93,-85,-72,-69,-87,-96,front
-82,-89,-90,-81,-72,-69,-90,-91,front
-75,-78,-66,-71,-92,-86,-80,-68,right
-83,-80,-87,-70,-87,-89,-66,-62,back
-78,-86,-82,-83,-62,-71,-86,-88,front
-69,-86,-89,-81,-84,-94,-71,-80,lock
-72,-50,-70,-70,-78,-78,-84,-81,start
-70,-57,-59,-71,-83,-80,-84,-80,start
-73,-80,-91,-80,-73,-92,-75,-86,left
-83,-73,-70,-72,-88,-74,-91,-81,right
-67,-57,-65,-59,-84,-88,-73,-73,start
-73,-57,-71,-63,-79,-76,-90,-81,start
-84,-71,-72,-81,-84,-71,-91,-86,right
-68,-66,-75,-40,-87,-87,-67,-70,trunk
-64,-65,-70,-64,-82,-84,-82,-91,start
-76,-77,-86,-82,-66,-81,-83,-96,front
-87,-80,-85,-86,-69,-73,-88,-95,front
-76,-65,-57,-68,-81,-78,-86,-87,right
-73,-48,-72,-68,-85,-85,-77,-82,start
-83,-79,-86,-80,-76,-70,-89,-88,front
-48,-70,-73,-68,-79,-95,-76,-74,left
-65,-78,-80,-69,-87,-94,-68,-83,left
-64,-73,-80,-64,-87,-94,-66,-90,left
-81,-80,-88,-69,-91,-92,-66,-68,back
-68,-64,-71,-68,-84,-88,-83,-82,start
-74,-85,-79,-73,-83,-89,-69,-73,back
-57,-66,-72,-63,-81,-88,-74,-75,start
-71,-73,-86,-72,-88,-95,-64,-77,back
-72,-53,-76,-63,-87,-86,-81,-78,start
-77,-83,-89,-86,-73,-83,-80,-81,lock
-71,-85,-95,-78,-70,-91,-80,-83,left
-66,-46,-78,-68,-86,-81,-81,-86,start
-95,-85,-74,-82,-82,-66,-89,-84,right
-49,-76,-77,-71,-85,-93,-85,-77,left
-64,-82,-82,-71,-82,-93,-71,-88,left
-86,-77,-75,-84,-86,-74,-88,-79,right
-54,-67,-80,-60,-80,-87,-75,-80,start
-78,-68,-73,-55,-89,-93,-70,-73,back
-87,-83,-89,-75,-86,-90,-80,-71,lock
-67,-79,-79,-80,-72,-92,-76,-83,left
-79,-70,-66,-70,-90,-74,-81,-73,right
-75,-61,-71,-46,-89,-88,-67,-64,trunk
-80,-71,-74,-63,-85,-92,-70,-74,back
-91,-75,-64,-72,-94,-79,-85,-68,right
-86,-77,-75,-86,-87,-82,-83,-71,right
-68,-62,-72,-45,-82,-85,-66,-66,trunk
-67,-66,-68,-49,-85,-90,-68,-64,trunk
-85,-81,-70,-74,-86,-79,-81,-75,lock
-70,-57,-70,-63,-87,-88,-81,-86,start
-61,-56,-68,-56,-76,-88,-72,-73,start
-63,-78,-76,-72,-77,-93,-73,-90,left
-71,-61,-76,-68,-90,-87,-82,-78,start
-78,-74,-74,-85,-85,-75,-83,-72,right
-72,-86,-87,-82,-71,-91,-78,-89,lock
-79,-83,-84,-88,-89,-89,-68,-70,back
-73,-85,-87,-79,-78,-83,-77,-86,lock
-82,-86,-82,-75,-71,-68,-86,-86,front
-80,-90,-85,-80,-87,-94,-70,-72,lock
-66,-64,-63,-63,-88,-86,-91,-74,start
-76,-81,-84,-88,-66,-82,-88,-94,front
-68,-58,-75,-65,-80,-88,-83,-86,start
-63,-79,-79,-74,-81,-95,-70,-84,left
-78,-70,-68,-73,-87,-74,-91,-76,right
-71,-78,-87,-82,-78,-91,-77,-84,left
-67,-55,-66,-59,-83,-97,-75,-83,start
-63,-56,-67,-61,-84,-89,-73,-85,start
-67,-59,-70,-69,-87,-79,-76,-85,start
-89,-91,-74,-80,-85,-76,-92,-78,lock
-87,-83,-86,-83,-69,-71,-92,-82,front
-71,-57,-58,-57,-80,-88,-74,-84,start
-79,-81,-91,-77,-79,-91,-65,-74,lock
-73,-84,-92,-72,-81,-93,-75,-75,back
-66,-80,-85,-71,-83,-91,-72,-87,left
-76,-87,-93,-91,-74,-85,-87,-94,lock
-65,-68,-68,-68,-81,-92,-79,-79,start
-68,-67,-69,-43,-89,-92,-66,-69,trunk
-83,-82,-86,-68,-84,-94,-61,-68,back
-81,-80,-73,-70,-84,-89,-76,-67,back
-80,-82,-90,-74,-74,-69,-87,-91,front
-75,-57,-71,-70,-80,-81,-83,-87,start
-82,-86,-86,-90,-70,-78,-85,-93,lock
-75,-69,-49,-76,-86,-76,-91,-81,right
-70,-80,-86,-71,-82,-93,-60,-78,back
-84,-81,-90,-82,-66,-70,-92,-88,front
-68,-76,-84,-71,-76,-94,-68,-88,left
-71,-75,-86,-88,-84,-91,-68,-79,back
-82,-82,-80,-76,-70,-67,-91,-87,front
-81,-80,-68,-92,-87,-78,-93,-75,right
-80,-77,-89,-82,-62,-83,-83,-86,front
-71,-60,-77,-63,-74,-85,-78,-81,start
-89,-96,-90,-84,-72,-71,-92,-86,front
-85,-86,-88,-72,-82,-92,-79,-81,lock
-78,-84,-88,-82,-75,-65,-89,-83,front
-76,-85,-86,-84,-63,-82,-83,-90,front
-65,-64,-75,-78,-84,-94,-86,-86,left
-70,-78,-86,-72,-78,-95,-69,-87,left
-71,-84,-86,-76,-67,-87,-76,-87,lock
-83,-88,-91,-76,-87,-91,-76,-68,lock
-93,-80,-85,-83,-72,-70,-93,-84,front
-84,-94,-83,-77,-72,-60,-89,-83,front
-79,-85,-91,-71,-87,-96,-67,-73,back
-84,-77,-85,-83,-70,-70,-90,-84,front
-75,-73,-78,-61,-84,-92,-71,-71,back
-71,-62,-71,-68,-86,-82,-80,-83,start
-77,-82,-85,-70,-85,-93,-66,-63,back
-71,-49,-65,-72,-80,-85,-88,-76,start
-70,-66,-74,-44,-90,-96,-70,-76,trunk
-61,-74,-81,-67,-86,-96,-64,-88,left
-67,-52,-75,-69,-86,-81,-80,-90,start
-65,-63,-67,-62,-78,-90,-82,-79,start
-63,-66,-68,-67,-80,-92,-86,-84,start
-68,-82,-84,-81,-75,-94,-73,-87,lock
-65,-64,-72,-62,-85,-93,-79,-81,start
-71,-57,-73,-65,-80,-86,-76,-79,start
-83,-89,-95,-80,-69,-76,-78,-90,front
-82,-67,-78,-78,-88,-73,-87,-89,right
-72,-83,-83,-75,-78,-91,-72,-94,lock
-83,-77,-79,-72,-89,-90,-68,-62,back
-69,-86,-85,-75,-82,-96,-69,-83,left
-67,-64,-75,-42,-84,-88,-66,-78,trunk
-84,-87,-88,-82,-66,-84,-89,-91,front
-71,-37,-67,-57,-87,-92,-82,-94,start
-69,-58,-67,-60,-84,-88,-81,-69,start
-78,-77,-85,-82,-72,-75,-92,-92,front
-67,-60,-64,-55,-81,-88,-78,-76,start
-83,-85,-76,-91,-81,-69,-97,-88,right
-84,-89,-94,-89,-77,-79,-97,-93,lock
-75,-61,-73,-38,-91,-91,-64,-66,trunk
-71,-81,-82,-68,-88,-95,-63,-78,back
-79,-82,-84,-69,-90,-94,-58,-75,back
-67,-57,-72,-70,-85,-96,-88,-83,start
-80,-82,-79,-78,-84,-83,-74,-72,back
-73,-50,-69,-66,-81,-81,-83,-81,start
-68,-84,-96,-73,-78,-92,-78,-85,left
-68,-58,-77,-67,-80,-88,-85,-88,start
-83,-80,-67,-82,-86,-75,-86,-73,right
-81,-79,-77,-83,-88,-74,-87,-76,right
-85,-87,-79,-82,-91,-85,-72,-81,lock
-75,-84,-84,-67,-88,-90,-65,-64,back
-79,-78,-71,-96,-92,-71,-92,-81,right
-67,-63,-70,-38,-89,-91,-70,-66,trunk
-67,-69,-63,-47,-86,-90,-70,-65,trunk
-73,-61,-68,-60,-81,-81,-83,-75,start
-82,-81,-90,-80,-67,-69,-88,-88,front
-68,-76,-85,-81,-68,-84,-77,-90,left
-86,-79,-70,-71,-91,-75,-80,-69,right
-70,-44,-71,-66,-88,-85,-81,-84,start
-70,-82,-86,-72,-74,-91,-72,-85,lock
-83,-89,-84,-86,-79,-70,-92,-91,lock
-78,-74,-80,-76,-83,-88,-66,-60,back
-61,-73,-80,-70,-78,-95,-69,-83,left
-73,-60,-67,-68,-81,-76,-77,-88,start
-65,-82,-90,-74,-79,-95,-72,-86,left
-92,-75,-71,-88,-84,-75,-87,-92,right
-65,-70,-71,-52,-91,-94,-69,-73,trunk
-87,-89,-76,-78,-87,-79,-69,-69,lock
-84,-77,-74,-74,-84,-73,-87,-78,right
-85,-74,-79,-77,-83,-68,-91,-77,right
-83,-81,-83,-71,-94,-94,-57,-74,back
-69,-84,-88,-72,-73,-96,-73,-95,left
-84,-81,-71,-87,-86,-73,-73,-69,right
-67,-87,-89,-75,-81,-97,-68,-91,left
-71,-84,-98,-76,-67,-85,-86,-88,lock
-69,-60,-68,-57,-75,-86,-79,-78,start
-84,-78,-82,-79,-86,-94,-67,-72,back
-73,-86,-88,-73,-83,-93,-67,-75,back
-90,-95,-83,-84,-71,-67,-92,-88,lock
-72,-58,-78,-68,-81,-82,-77,-83,start
-74,-43,-78,-72,-89,-88,-83,-80,start
-74,-61,-70,-44,-87,-88,-66,-75,trunk
-63,-61,-67,-37,-84,-94,-69,-68,trunk
-85,-80,-72,-83,-87,-71,-85,-74,lock
-74,-65,-69,-71,-86,-86,-90,-90,start
-84,-90,-88,-92,-65,-73,-81,-92,front
-63,-74,-79,-76,-79,-93,-72,-88,left
-84,-77,-67,-76,-85,-79,-87,-71,right
-69,-65,-74,-47,-79,-100,-69,-62,trunk
-72,-85,-84,-72,-89,-93,-65,-59,back
-79,-81,-83,-78,-88,-88,-73,-68,back
-84,-82,-87,-83,-71,-84,-85,-95,front
-90,-73,-78,-78,-86,-78,-86,-69,right
-68,-56,-71,-63,-82,-85,-86,-85,start
-68,-66,-70,-39,-83,-90,-69,-69,trunk
-85,-86,-92,-84,-70,-73,-84,-91,front
-81,-78,-80,-85,-81,-64,-94,-89,right
-68,-71,-66,-44,-86,-96,-72,-70,trunk
-73,-54,-73,-72,-87,-90,-80,-80,start
-57,-61,-73,-73,-80,-92,-85,-84,left
-63,-69,-84,-70,-82,-93,-80,-90,left
-64,-63,-70,-49,-83,-91,-71,-71,trunk
-72,-76,-87,-72,-73,-84,-79,-87,left
-81,-90,-93,-86,-74,-76,-93,-93,lock
-72,-55,-73,-66,-85,-76,-84,-84,start
-72,-72,-76,-68,-87,-88,-69,-58,back
-68,-57,-63,-58,-83,-92,-78,-80,start
-62,-73,-85,-73,-77,-94,-72,-81,left
-61,-64,-72,-65,-82,-85,-79,-80,start
-72,-53,-78,-60,-93,-85,-89,-81,start
-78,-73,-70,-75,-81,-71,-85,-85,right
-55,-67,-73,-61,-81,-90,-75,-88,left
-56,-63,-72,-78,-86,-92,-79,-84,left
-70,-66,-70,-45,-89,-92,-69,-70,trunk
-83,-85,-76,-73,-85,-86,-70,-66,back
-65,-63,-61,-53,-77,-84,-75,-70,start
-81,-74,-71,-77,-81,-74,-89,-81,right
-70,-62,-76,-74,-79,-85,-77,-74,start
-78,-59,-73,-65,-82,-85,-88,-94,start
-70,-68,-73,-59,-81,-90,-83,-84,start
-71,-71,-84,-74,-73,-94,-75,-81,left
-62,-69,-76,-68,-84,-91,-67,-86,left
-68,-64,-64,-58,-82,-87,-88,-75,start
-76,-69,-65,-74,-88,-78,-95,-76,right
-83,-75,-71,-75,-81,-67,-89,-87,right
-70,-86,-87,-78,-73,-89,-80,-89,lock
-83,-83,-90,-81,-68,-71,-88,-90,front
-85,-83,-75,-72,-90,-85,-71,-67,back
-70,-66,-71,-64,-81,-76,-73,-78,start
-68,-72,-71,-39,-82,-91,-64,-61,trunk
-70,-61,-79,-70,-81,-90,-82,-85,left
-61,-80,-77,-71,-79,-93,-72,-92,left
-72,-87,-91,-73,-84,-92,-72,-88,lock
-80,-73,-75,-70,-85,-95,-62,-67,back
-62,-62,-72,-69,-80,-96,-90,-82,start
-83,-84,-82,-80,-84,-74,-91,-80,lock
-85,-85,-77,-74,-88,-87,-72,-63,back
-71,-50,-69,-67,-85,-82,-76,-85,start
-70,-65,-68,-44,-85,-93,-71,-72,trunk
-86,-77,-70,-79,-89,-75,-88,-77,right
-89,-82,-99,-70,-83,-93,-72,-67,lock
-86,-78,-74,-83,-90,-64,-91,-84,right
-76,-70,-72,-36,-90,-92,-67,-68,trunk
-61,-74,-84,-74,-74,-97,-73,-82,left
-78,-77,-86,-75,-90,-94,-58,-73,back
-55,-72,-72,-65,-84,-94,-75,-78,left
-91,-72,-74,-72,-93,-74,-89,-70,right
-76,-58,-68,-71,-80,-83,-88,-81,start
-76,-61,-74,-69,-88,-78,-83,-85,start
-72,-64,-69,-60,-83,-82,-82,-86,start
-62,-72,-85,-70,-85,-94,-69,-82,left
-72,-68,-73,-41,-90,-91,-71,-62,trunk
-75,-68,-76,-68,-82,-91,-79,-86,start
-86,-86,-93,-86,-73,-69,-88,-88,front
-67,-80,-82,-71,-77,-92,-68,-88,left
-80,-93,-83,-84,-73,-68,-95,-83,lock
-70,-63,-75,-67,-77,-92,-84,-87,start
-65,-59,-74,-63,-84,-79,-84,-83,start
-65,-61,-74,-70,-80,-86,-89,-86,start
-67,-62,-70,-57,-82,-85,-72,-80,start
-71,-61,-71,-50,-86,-87,-73,-68,trunk
-82,-74,-68,-78,-82,-74,-84,-76,right
-54,-71,-71,-70,-83,-93,-85,-79,left
-57,-61,-71,-61,-82,-87,-84,-82,start
-81,-81,-64,-72,-91,-80,-80,-70,right
-66,-65,-74,-43,-81,-89,-63,-66,trunk
-85,-84,-82,-74,-90,-84,-74,-72,lock
-74,-63,-72,-36,-81,-90,-65,-77,trunk
-76,-79,-88,-85,-85,-94,-72,-77,lock
-84,-70,-81,-78,-84,-67,-92,-91,right
-69,-59,-65,-59,-80,-91,-72,-79,start
-84,-80,-85,-74,-88,-91,-66,-71,back
-73,-45,-72,-69,-78,-88,-85,-86,start
-61,-86,-80,-64,-87,-95,-67,-90,left
-85,-71,-68,-73,-89,-71,-85,-77,right
-91,-85,-82,-90,-82,-73,-91,-87,right
-85,-84,-69,-81,-84,-78,-75,-69,right
-61,-66,-74,-70,-78,-93,-86,-84,start
-58,-63,-75,-62,-83,-90,-76,-76,left
-85,-85,-80,-80,-84,-72,-94,-81,lock
-88,-85,-89,-80,-79,-92,-72,-78,lock
-61,-80,-80,-65,-82,-96,-67,-84,left
-74,-82,-87,-85,-72,-88,-82,-80,lock
-69,-69,-75,-54,-84,-91,-71,-68,trunk
-67,-68,-74,-39,-92,-94,-71,-78,trunk
-72,-67,-72,-43,-88,-89,-70,-67,trunk
-66,-64,-63,-59,-80,-83,-79,-87,start
-46,-73,-74,-69,-82,-93,-83,-76,left
-77,-89,-92,-87,-62,-75,-79,-89,front
-89,-81,-80,-89,-69,-67,-87,-84,front
-88,-86,-84,-87,-84,-63,-97,-87,right
-57,-64,-67,-53,-79,-87,-78,-78,start
-74,-88,-91,-84,-66,-80,-84,-91,front
-78,-85,-87,-78,-67,-72,-85,-90,front
-66,-65,-74,-44,-83,-91,-75,-65,trunk
-78,-73,-63,-71,-86,-78,-90,-77,right
-64,-57,-72,-71,-81,-93,-86,-84,start
-77,-82,-80,-72,-80,-86,-67,-64,back
-84,-81,-64,-72,-87,-78,-86,-79,right
-61,-60,-64,-49,-75,-85,-75,-70,start
-67,-77,-88,-71,-74,-97,-75,-84,left
-83,-91,-94,-81,-72,-74,-88,-94,front
-74,-76,-85,-74,-78,-86,-78,-92,left
-55,-80,-78,-69,-79,-89,-72,-81,left
-67,-71,-66,-73,-84,-87,-79,-85,start
-79,-83,-76,-71,-89,-86,-68,-62,back
-52,-63,-77,-58,-82,-84,-74,-80,start
-62,-74,-83,-74,-74,-97,-74,-83,left
-68,-64,-69,-67,-80,-85,-75,-76,start
-73,-57,-64,-67,-85,-84,-85,-79,start
-68,-86,-90,-72,-82,-93,-73,-87,left
-84,-85,-77,-77,-86,-71,-88,-80,lock
-73,-63,-64,-39,-84,-90,-74,-66,trunk
-82,-75,-73,-62,-88,-88,-71,-65,back
-62,-74,-85,-81,-75,-90,-72,-83,left
-73,-87,-94,-72,-80,-92,-69,-75,back
-67,-65,-62,-65,-80,-89,-86,-79,start
-62,-69,-80,-70,-81,-94,-81,-92,left
-72,-64,-66,-59,-88,-82,-82,-73,start
-81,-92,-91,-82,-64,-77,-80,-91,front
-44,-67,-74,-70,-84,-95,-78,-74,left
-79,-78,-74,-71,-81,-83,-68,-64,back
-84,-84,-79,-78,-72,-63,-93,-86,front
-64,-67,-74,-46,-87,-85,-62,-65,trunk
-88,-78,-74,-89,-85,-75,-88,-78,right
-88,-87,-87,-82,-68,-68,-92,-92,front
-68,-74,-76,-71,-79,-94,-75,-79,left
-44,-67,-76,-80,-86,-94,-78,-74,left
-64,-85,-86,-71,-79,-91,-75,-92,left
-86,-92,-85,-81,-80,-66,-89,-94,front
-72,-66,-75,-45,-80,-90,-68,-68,trunk
-68,-61,-70,-53,-89,-90,-67,-64,trunk
-88,-84,-79,-77,-72,-64,-89,-83,front
-63,-78,-85,-72,-82,-95,-77,-79,left
-56,-74,-83,-74,-84,-97,-73,-78,left
-72,-86,-82,-76,-79,-90,-73,-94,lock
-72,-47,-65,-60,-75,-79,-88,-77,start
-62,-55,-68,-59,-78,-86,-77,-82,start
-71,-62,-74,-37,-81,-90,-70,-72,trunk
-76,-83,-84,-86,-65,-80,-86,-92,front
-73,-73,-80,-59,-87,-90,-76,-71,back
-62,-67,-72,-49,-84,-85,-72,-68,trunk
-75,-66,-73,-65,-83,-91,-80,-82,start
-66,-73,-82,-62,-89,-92,-66,-85,left
-68,-57,-66,-60,-85,-80,-76,-74,start
-62,-78,-79,-79,-84,-94,-69,-87,left
-84,-83,-83,-69,-84,-95,-62,-69,back
-74,-54,-70,-59,-82,-80,-77,-78,start
-67,-68,-74,-39,-92,-94,-71,-78,trunk
-87,-76,-77,-85,-84,-67,-89,-86,right
-80,-82,-88,-82,-67,-70,-87,-91,front
-62,-73,-85,-70,-86,-94,-69,-82,left
-61,-63,-71,-66,-80,-89,-83,-85,start
-79,-92,-85,-81,-87,-94,-70,-71,lock
-52,-69,-86,-68,-77,-93,-73,-75,left
-78,-72,-74,-60,-86,-94,-70,-75,back
-71,-62,-74,-65,-80,-96,-89,-82,start
-77,-83,-66,-74,-85,-70,-88,-73,right
-72,-76,-83,-74,-72,-87,-79,-89,left
-63,-73,-65,-71,-89,-95,-81,-83,start
-70,-63,-71,-35,-83,-89,-68,-64,trunk
-68,-65,-61,-64,-79,-86,-79,-85,start
-85,-79,-62,-72,-91,-77,-81,-72,right
-71,-84,-88,-76,-87,-89,-72,-82,lock
-83,-90,-66,-77,-91,-71,-93,-85,right
-71,-89,-95,-85,-67,-79,-86,-94,lock
-73,-80,-91,-74,-78,-93,-73,-73,lock
-82,-78,-66,-77,-89,-73,-92,-79,right
-65,-59,-72,-35,-85,-90,-68,-72,trunk
-81,-89,-91,-86,-72,-75,-91,-90,front
-68,-60,-77,-65,-80,-83,-87,-83,start
-61,-76,-80,-74,-78,-95,-72,-86,left
-73,-80,-83,-81,-85,-96,-66,-68,back
-67,-86,-87,-78,-84,-93,-68,-83,left
-73,-71,-71,-42,-86,-96,-73,-72,trunk
-72,-71,-55,-70,-86,-89,-85,-85,right
-63,-71,-72,-74,-84,-91,-71,-80,left
-74,-58,-74,-70,-84,-86,-81,-83,start
-80,-73,-77,-60,-88,-91,-76,-74,back
-72,-83,-90,-70,-83,-93,-62,-79,back
-83,-87,-86,-88,-68,-75,-84,-93,front
-80,-72,-59,-72,-92,-74,-92,-86,right
-83,-84,-82,-80,-84,-74,-91,-80,lock
-86,-83,-83,-78,-72,-62,-87,-84,front
-72,-66,-72,-38,-90,-85,-61,-72,trunk
-75,-83,-79,-75,-81,-89,-66,-60,back
-79,-80,-85,-85,-71,-73,-93,-84,front
-87,-78,-71,-85,-89,-78,-94,-73,right
-60,-69,-72,-67,-82,-95,-67,-85,left
-71,-60,-66,-72,-88,-84,-83,-79,start
-78,-91,-86,-84,-76,-93,-76,-71,lock
-69,-73,-72,-53,-86,-92,-74,-64,trunk
-71,-60,-65,-63,-88,-78,-83,-85,start
-73,-62,-73,-41,-93,-87,-69,-67,trunk
-79,-70,-67,-72,-84,-77,-91,-85,right
-78,-85,-91,-89,-72,-81,-85,-93,front
-83,-94,-91,-80,-73,-71,-92,-87,front
-85,-85,-88,-82,-69,-67,-93,-84,front
-67,-81,-90,-71,-77,-91,-72,-93,left
-84,-78,-87,-79,-71,-69,-95,-87,front
-84,-87,-92,-82,-83,-87,-72,-70,back
