RSSI LEFT_ORIGIN;RSSI MIDDLE_ORIGIN;RSSI RIGHT_ORIGIN;RSSI TRUNK_ORIGIN;RSSI FRONTLEFT_ORIGIN;RSSI FRONTRIGHT_ORIGIN;RSSI REARLEFT_ORIGIN;RSSI REARRIGHT_ORIGIN;COUNTER FLAG
-78;-83;-83;-87;-84;-82;-72;-60;298
-78;-83;-83;-87;-84;-82;-72;-60;298
-78;-83;-83;-87;-84;-82;-72;-60;298
-79;-83;-83;-85;-91;-82;-72;-60;298
-79;-83;-83;-85;-94;-80;-71;-60;298
-79;-83;-83;-86;-94;-80;-72;-60;298
-79;-82;-85;-85;-94;-79;-72;-61;298
-79;-83;-84;-85;-91;-79;-71;-60;298
-78;-83;-85;-86;-91;-79;-71;-60;298
-79;-82;-85;-87;-91;-79;-72;-60;298
-79;-83;-84;-87;-87;-79;-73;-60;298
-79;-83;-84;-87;-85;-79;-73;-61;298
-79;-83;-83;-87;-85;-82;-73;-61;298
-79;-83;-83;-87;-84;-82;-71;-61;298
-79;-83;-84;-86;-84;-82;-71;-61;298
-80;-84;-84;-86;-88;-80;-72;-61;298
-79;-83;-84;-85;-88;-84;-72;-61;298
-79;-83;-84;-85;-92;-79;-71;-61;298
-79;-83;-84;-84;-92;-79;-72;-60;298
-79;-83;-83;-85;-92;-84;-72;-61;298
-79;-83;-84;-84;-92;-83;-72;-61;298
-80;-83;-83;-84;-93;-78;-72;-61;298
-80;-82;-82;-84;-93;-78;-71;-61;298
-79;-83;-82;-84;-90;-78;-72;-60;298
-79;-82;-83;-83;-87;-82;-72;-60;298
-80;-82;-82;-83;-87;-85;-72;-60;298
-80;-82;-83;-83;-87;-85;-71;-60;298
-80;-82;-83;-83;-88;-94;-71;-60;298
-80;-82;-83;-83;-88;-94;-71;-60;298
-80;-81;-80;-83;-88;-94;-73;-60;298
-80;-83;-80;-83;-94;-85;-73;-60;298
-80;-82;-81;-83;-93;-83;-73;-59;298
-80;-82;-81;-83;-89;-83;-72;-59;298
-80;-83;-81;-83;-89;-83;-71;-59;298
-80;-82;-81;-83;-89;-83;-73;-60;298
-80;-82;-81;-83;-90;-84;-73;-60;298
-79;-83;-81;-83;-90;-84;-73;-60;298
-79;-83;-81;-83;-90;-82;-70;-60;298
-79;-83;-81;-83;-87;-82;-70;-59;298
-79;-84;-81;-83;-85;-84;-70;-59;298
-78;-84;-83;-83;-85;-84;-71;-59;298
-78;-84;-83;-83;-85;-84;-71;-59;298
-78;-84;-83;-83;-85;-84;-71;-59;298
-78;-84;-83;-83;-86;-82;-71;-59;298
-79;-84;-80;-83;-86;-82;-70;-59;298
-79;-83;-81;-85;-88;-82;-71;-59;298
-79;-83;-81;-85;-88;-84;-71;-60;298
-79;-83;-81;-85;-88;-85;-71;-59;298
-79;-83;-81;-84;-86;-85;-72;-59;298
-80;-82;-81;-84;-86;-85;-71;-59;298
-80;-83;-81;-85;-86;-91;-72;-59;298
-80;-83;-81;-85;-83;-90;-71;-59;298
-79;-84;-80;-86;-83;-90;-71;-59;298
-79;-83;-80;-85;-86;-90;-71;-59;298
-79;-83;-82;-84;-86;-88;-72;-59;298
-79;-83;-82;-84;-86;-86;-72;-59;298
-80;-84;-82;-86;-86;-86;-71;-59;298
-79;-84;-82;-85;-81;-88;-71;-59;298
-79;-83;-82;-85;-81;-88;-69;-59;298
-80;-84;-82;-85;-83;-88;-69;-60;298
-79;-84;-82;-85;-84;-85;-69;-59;298
-79;-83;-82;-86;-84;-84;-69;-60;298
-80;-83;-82;-86;-84;-84;-69;-60;298
-79;-83;-83;-89;-84;-84;-70;-58;298
-80;-84;-83;-89;-86;-84;-72;-59;299
-80;-84;-82;-87;-85;-87;-72;-59;299
-80;-83;-82;-89;-85;-93;-72;-59;299
-80;-83;-82;-88;-85;-93;-72;-59;299
-80;-83;-82;-88;-85;-93;-72;-59;299
-80;-83;-82;-88;-85;-93;-72;-59;299
-80;-83;-81;-85;-85;-89;-72;-59;299
-80;-83;-81;-85;-85;-90;-71;-59;299
-79;-83;-82;-85;-85;-90;-71;-59;299
-79;-83;-82;-84;-85;-90;-72;-59;299
-79;-83;-83;-84;-85;-88;-72;-59;299
-79;-84;-80;-86;-85;-90;-73;-59;299
-79;-83;-80;-82;-88;-90;-73;-59;299
-79;-81;-83;-80;-89;-90;-69;-59;299
-80;-81;-83;-80;-89;-81;-69;-59;299
-79;-86;-78;-80;-91;-81;-69;-60;299
-78;-80;-80;-79;-91;-81;-69;-62;299
-78;-80;-80;-79;-91;-81;-69;-62;299
-78;-80;-80;-79;-91;-81;-69;-62;299
-78;-83;-83;-79;-79;-79;-69;-61;299
-77;-83;-83;-78;-79;-79;-71;-61;299
-77;-82;-82;-78;-82;-79;-71;-61;299
-77;-82;-82;-78;-82;-80;-71;-62;299
-79;-86;-83;-79;-79;-80;-72;-62;299
-79;-84;-83;-81;-80;-80;-72;-62;299
-79;-84;-82;-81;-81;-80;-72;-62;299
-79;-84;-82;-81;-81;-76;-72;-63;299
-78;-85;-82;-77;-78;-77;-70;-63;299
-78;-83;-80;-77;-79;-78;-72;-63;299
-78;-84;-80;-78;-79;-77;-72;-63;299
-79;-83;-80;-78;-77;-77;-71;-63;299
-78;-83;-80;-78;-77;-77;-70;-63;299
-78;-83;-80;-78;-77;-80;-72;-63;299
-78;-83;-80;-78;-77;-80;-72;-63;299
-78;-83;-80;-78;-77;-80;-72;-63;299
-79;-83;-80;-78;-77;-77;-73;-63;299
-79;-83;-80;-78;-77;-77;-72;-64;299
-79;-83;-80;-78;-78;-79;-72;-64;299
-79;-83;-80;-78;-77;-79;-72;-64;299
-79;-82;-80;-78;-77;-79;-73;-64;299
-78;-81;-80;-78;-77;-79;-70;-64;299
-79;-82;-80;-78;-77;-78;-71;-64;299
-78;-81;-80;-79;-75;-79;-70;-65;299
-79;-81;-80;-79;-75;-79;-70;-65;299
-79;-81;-80;-79;-75;-79;-70;-65;299
-79;-81;-80;-78;-75;-79;-71;-65;299
-79;-82;-80;-79;-75;-79;-71;-65;299
-79;-82;-81;-79;-76;-78;-70;-65;299
-79;-83;-81;-79;-76;-78;-71;-65;299
-79;-82;-81;-78;-76;-77;-71;-65;299
-79;-82;-81;-78;-75;-79;-70;-65;299
-79;-83;-81;-78;-76;-77;-72;-65;299
-79;-83;-80;-78;-76;-77;-72;-65;299
-79;-83;-80;-78;-76;-77;-70;-63;299
-79;-83;-82;-78;-76;-77;-70;-65;299
-79;-83;-82;-78;-76;-79;-70;-65;299
-79;-83;-82;-78;-76;-79;-70;-65;299
-79;-83;-82;-78;-76;-79;-70;-65;299
-79;-83;-80;-77;-78;-79;-70;-64;299
-79;-84;-80;-77;-79;-79;-70;-64;299
-79;-84;-80;-77;-81;-80;-73;-64;299
-79;-82;-81;-78;-82;-80;-72;-64;299
-78;-82;-81;-77;-82;-80;-72;-64;299
-78;-82;-81;-77;-81;-79;-71;-65;299
-79;-82;-81;-77;-82;-79;-71;-65;299
-79;-83;-80;-77;-79;-79;-71;-65;299
-80;-83;-80;-77;-78;-79;-71;-65;299
-79;-84;-80;-78;-78;-79;-72;-65;299
-79;-84;-80;-78;-78;-79;-72;-65;299
-79;-83;-80;-78;-78;-79;-72;-65;299
-79;-85;-80;-79;-76;-78;-72;-65;299
-79;-85;-81;-78;-75;-83;-70;-65;299
-79;-84;-83;-79;-82;-84;-70;-65;299
-79;-84;-87;-79;-82;-84;-71;-62;299
-80;-86;-87;-84;-82;-84;-72;-62;299
-81;-86;-87;-86;-82;-86;-72;-63;299
-80;-86;-86;-86;-83;-86;-72;-62;299
-80;-86;-87;-84;-80;-86;-71;-62;299
-79;-85;-87;-82;-80;-86;-72;-62;299
-78;-83;-82;-80;-80;-87;-71;-62;299
-79;-82;-81;-80;-86;-89;-74;-62;299
-78;-81;-80;-79;-83;-82;-74;-62;299
-78;-81;-80;-79;-83;-82;-74;-62;299
-78;-81;-80;-79;-83;-82;-74;-62;299
-77;-81;-79;-77;-78;-82;-72;-62;299
-78;-80;-80;-77;-78;-82;-72;-62;299
-77;-80;-79;-77;-77;-79;-74;-63;299
-77;-81;-79;-75;-77;-79;-71;-63;299
-77;-81;-80;-75;-76;-79;-72;-63;299
-77;-81;-80;-76;-75;-79;-72;-63;299
-77;-81;-81;-76;-77;-79;-72;-63;299
-78;-81;-80;-76;-77;-79;-73;-63;299
-77;-81;-79;-75;-76;-80;-74;-63;299
-77;-81;-80;-75;-76;-80;-75;-63;299
-77;-81;-81;-76;-76;-80;-75;-63;299
-77;-81;-81;-76;-76;-80;-75;-63;299
-77;-81;-81;-76;-76;-80;-75;-63;299
-77;-84;-84;-78;-76;-82;-79;-63;299
-77;-85;-86;-79;-79;-82;-78;-63;299
-78;-86;-85;-81;-78;-82;-78;-63;299
-78;-85;-88;-82;-77;-82;-79;-63;299
-78;-85;-88;-82;-77;-84;-79;-62;299
-78;-85;-86;-82;-77;-84;-78;-63;299
-78;-85;-86;-81;-77;-82;-75;-63;299
-78;-85;-87;-80;-76;-80;-75;-64;299
-78;-85;-86;-79;-76;-80;-75;-64;299
-78;-84;-86;-80;-77;-80;-73;-63;299
-78;-84;-86;-80;-78;-80;-72;-62;299
-79;-84;-86;-80;-78;-81;-72;-63;299
-79;-84;-86;-80;-76;-80;-72;-63;299
-78;-86;-86;-80;-76;-80;-72;-63;299
-78;-87;-86;-80;-77;-82;-72;-63;299
-78;-84;-85;-81;-76;-82;-72;-63;299
-78;-85;-88;-81;-76;-82;-72;-63;299
-78;-84;-87;-80;-76;-81;-75;-63;299
-79;-84;-87;-80;-76;-81;-75;-63;299
-78;-84;-87;-81;-76;-80;-75;-63;299
-79;-83;-86;-81;-76;-79;-74;-63;299
-79;-85;-87;-81;-76;-80;-74;-63;299
-78;-84;-87;-81;-76;-81;-74;-62;299
-79;-84;-85;-81;-76;-81;-74;-62;299
-78;-84;-85;-81;-76;-81;-74;-63;299
-78;-84;-85;-81;-76;-81;-74;-63;299
-78;-84;-85;-81;-75;-81;-74;-63;299
-78;-84;-83;-82;-75;-81;-74;-63;299
-78;-86;-83;-82;-75;-84;-74;-63;299
-78;-86;-83;-82;-75;-82;-74;-62;299
-79;-86;-83;-82;-74;-82;-74;-62;299
-78;-86;-84;-82;-74;-82;-77;-63;299
-78;-86;-84;-82;-74;-81;-77;-63;299
-79;-84;-83;-81;-77;-83;-77;-62;299
-80;-83;-84;-80;-77;-87;-77;-63;299
-81;-85;-86;-84;-77;-87;-77;-62;299
-81;-87;-84;-79;-84;-87;-78;-62;299
-81;-87;-84;-79;-84;-87;-78;-62;299
-81;-87;-84;-79;-84;-87;-78;-62;299
-81;-88;-87;-79;-84;-87;-78;-62;299
-85;-85;-87;-73;-71;-87;-78;-62;299
-86;-93;-87;-73;-71;-87;-78;-62;299
-85;-91;-88;-73;-73;-81;-67;-62;299
-87;-91;-88;-72;-73;-80;-67;-63;299
-85;-91;-85;-72;-73;-80;-71;-63;299
-84;-93;-87;-75;-73;-80;-71;-65;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-83;-89;-87;-75;-74;-86;-71;-66;299
-90;-85;-85;-89;-70;-75;-70;-71;300
-90;-87;-84;-88;-70;-75;-70;-71;300
-90;-86;-85;-87;-70;-75;-70;-71;300
-90;-85;-85;-89;-70;-75;-71;-70;300
-90;-85;-85;-88;-70;-74;-71;-70;300
-90;-86;-84;-90;-70;-76;-70;-70;300
-90;-86;-85;-88;-69;-76;-70;-69;300
-90;-86;-84;-89;-69;-74;-71;-71;300
-90;-85;-84;-89;-70;-74;-70;-71;300
-90;-86;-85;-89;-70;-75;-70;-71;300
-90;-86;-84;-89;-70;-74;-70;-71;300
-90;-86;-84;-90;-70;-74;-70;-70;300
-90;-85;-83;-88;-69;-74;-70;-70;300
-90;-86;-83;-89;-70;-74;-70;-70;300
-90;-85;-83;-90;-70;-75;-70;-70;300
-90;-86;-83;-90;-69;-74;-70;-70;300
-90;-86;-84;-91;-69;-74;-70;-71;300
-90;-86;-84;-90;-69;-74;-70;-71;300
-90;-86;-84;-90;-69;-74;-70;-71;300
-90;-86;-84;-90;-69;-73;-70;-71;300
-90;-85;-84;-90;-69;-73;-70;-71;300
-90;-85;-83;-90;-69;-73;-70;-71;300
-90;-85;-83;-90;-69;-73;-70;-71;300
-90;-85;-83;-90;-69;-73;-70;-71;300
-90;-85;-83;-90;-69;-73;-70;-71;300
-90;-86;-85;-88;-69;-75;-70;-72;300
-90;-86;-85;-86;-69;-74;-70;-71;300
-90;-85;-86;-87;-69;-73;-70;-71;300
-90;-86;-85;-89;-69;-73;-70;-70;300
-98;-87;-85;-89;-68;-74;-70;-70;300
-98;-87;-86;-89;-68;-74;-70;-70;300
-98;-87;-90;-86;-71;-72;-70;-71;300
-98;-89;-91;-87;-72;-71;-70;-71;300
-96;-88;-91;-86;-72;-71;-71;-72;300
-96;-88;-90;-87;-71;-71;-70;-72;300
-97;-86;-92;-85;-71;-71;-70;-72;300
-97;-86;-92;-85;-71;-71;-70;-72;300
-97;-86;-92;-85;-71;-71;-70;-72;300
-96;-87;-92;-85;-71;-71;-70;-70;300
-96;-88;-90;-85;-71;-71;-70;-70;300
-96;-87;-93;-87;-72;-72;-70;-70;300
-96;-86;-93;-86;-72;-71;-70;-70;300
-96;-88;-93;-85;-72;-71;-69;-71;300
-96;-89;-91;-86;-71;-71;-69;-70;300
-96;-87;-93;-86;-71;-72;-70;-70;300
-96;-87;-92;-86;-71;-71;-70;-72;300
-96;-87;-93;-86;-71;-71;-70;-71;300
-96;-88;-92;-86;-71;-72;-71;-71;300
-96;-87;-90;-87;-71;-72;-71;-71;300
-96;-87;-92;-87;-71;-71;-70;-71;300
-96;-88;-93;-87;-71;-71;-70;-72;300
-96;-87;-91;-86;-71;-71;-70;-72;300
-96;-85;-95;-86;-72;-71;-70;-72;300
-96;-87;-95;-86;-70;-71;-71;-70;300
-96;-87;-90;-87;-71;-72;-71;-70;300
-96;-87;-90;-87;-71;-72;-71;-70;300
-96;-87;-89;-88;-71;-73;-71;-70;300
-96;-87;-86;-88;-70;-73;-71;-70;300
-96;-86;-84;-88;-69;-73;-71;-70;300
-92;-85;-84;-88;-70;-74;-70;-70;300
-92;-86;-84;-88;-70;-74;-71;-70;300
-92;-86;-84;-88;-70;-74;-71;-70;300
-91;-86;-85;-88;-70;-75;-71;-70;300
-91;-86;-85;-88;-70;-75;-71;-70;300
-91;-86;-85;-88;-70;-75;-71;-70;300
-91;-87;-84;-94;-70;-75;-70;-69;300
-91;-85;-84;-94;-70;-75;-70;-70;300
-91;-87;-84;-93;-71;-75;-70;-70;300
-96;-86;-84;-90;-70;-74;-70;-70;300
-96;-85;-85;-90;-71;-75;-70;-70;300
-96;-87;-86;-89;-71;-75;-70;-69;300
-96;-86;-86;-89;-71;-75;-70;-70;300
-96;-87;-86;-88;-71;-75;-70;-69;300
-96;-86;-87;-87;-70;-74;-70;-69;300
-93;-87;-86;-87;-71;-74;-70;-70;300
-93;-87;-86;-87;-71;-74;-70;-70;300
-93;-87;-86;-87;-71;-74;-70;-70;300
-90;-87;-89;-89;-72;-71;-70;-70;300
-92;-86;-87;-89;-71;-72;-71;-70;300
-93;-86;-88;-88;-71;-72;-70;-70;300
-93;-86;-88;-87;-71;-72;-70;-70;300
-95;-86;-87;-87;-73;-72;-70;-71;300
-94;-86;-87;-88;-70;-73;-70;-70;300
-95;-86;-86;-87;-72;-73;-70;-70;300
-92;-86;-86;-88;-71;-74;-69;-70;300
-93;-86;-87;-87;-71;-74;-70;-70;300
-93;-86;-86;-88;-71;-74;-70;-70;300
-93;-87;-87;-88;-71;-74;-70;-70;300
-92;-87;-85;-88;-71;-75;-70;-70;300
-94;-87;-85;-88;-71;-74;-70;-70;300
-91;-85;-89;-90;-72;-74;-70;-70;300
-92;-86;-86;-89;-71;-74;-70;-70;300
-92;-88;-88;-89;-71;-74;-70;-71;300
-94;-86;-86;-89;-72;-74;-70;-70;300
-93;-87;-87;-89;-72;-73;-70;-70;300
-93;-86;-88;-88;-72;-73;-70;-71;300
-95;-87;-90;-88;-70;-73;-70;-71;300
-95;-88;-88;-88;-71;-73;-70;-70;300
-95;-88;-88;-90;-71;-73;-71;-70;300
-95;-86;-88;-88;-71;-73;-71;-70;300
-95;-85;-87;-88;-71;-73;-71;-70;300
-95;-85;-87;-88;-71;-73;-71;-70;301
-95;-86;-87;-88;-71;-73;-71;-70;301
-95;-85;-85;-88;-71;-73;-70;-69;301
-96;-86;-87;-88;-72;-73;-70;-70;301
-96;-86;-87;-88;-72;-74;-70;-71;301
-96;-88;-86;-88;-72;-73;-70;-71;301
-93;-87;-86;-88;-72;-73;-70;-71;301
-90;-87;-86;-88;-72;-75;-70;-70;301
-89;-91;-84;-88;-72;-75;-68;-70;301
-90;-91;-85;-88;-72;-74;-68;-69;301
-89;-93;-90;-88;-71;-74;-66;-69;301
-93;-93;-87;-88;-68;-74;-65;-69;301
-93;-89;-87;-82;-68;-74;-65;-69;301
-93;-89;-87;-82;-68;-74;-65;-69;301
-93;-89;-87;-82;-68;-74;-65;-69;301
-93;-89;-87;-82;-68;-74;-65;-69;301
-93;-89;-87;-89;-63;-75;-65;-69;301
-93;-89;-82;-91;-64;-85;-71;-68;301
-93;-89;-82;-93;-65;-85;-70;-69;301
-93;-89;-83;-93;-65;-73;-69;-70;301
-94;-89;-81;-93;-65;-73;-69;-71;301
-92;-89;-81;-98;-65;-73;-69;-71;301
-92;-95;-80;-93;-64;-73;-69;-72;301
-88;-95;-81;-91;-64;-75;-69;-72;301
-88;-95;-80;-90;-63;-75;-68;-72;301
-88;-95;-80;-89;-63;-75;-68;-72;301
-88;-95;-79;-89;-63;-75;-68;-72;301
-88;-95;-79;-92;-64;-75;-68;-71;301
-88;-95;-79;-92;-63;-75;-68;-71;301
-88;-95;-79;-92;-64;-75;-68;-70;301
-91;-95;-79;-95;-64;-75;-69;-70;301
-90;-95;-79;-95;-64;-75;-69;-71;301
-93;-94;-80;-90;-64;-75;-69;-70;301
-91;-94;-79;-90;-64;-75;-69;-71;301
-90;-95;-80;-91;-64;-79;-69;-71;301
-89;-95;-80;-92;-64;-79;-68;-71;301
-87;-95;-80;-89;-63;-79;-69;-70;301
-88;-95;-79;-89;-63;-79;-69;-70;301
-88;-95;-79;-89;-63;-79;-69;-70;301
-88;-95;-79;-89;-63;-79;-69;-70;301
-87;-95;-79;-89;-63;-79;-69;-70;301
-87;-95;-78;-88;-63;-79;-68;-70;301
-88;-95;-78;-92;-63;-79;-69;-70;301
-88;-95;-78;-91;-63;-78;-69;-70;301
-88;-95;-78;-92;-64;-77;-69;-70;301
-89;-95;-79;-92;-64;-76;-69;-70;301
-89;-95;-78;-92;-64;-76;-70;-69;301
-93;-95;-79;-91;-65;-74;-71;-69;301
-93;-95;-80;-89;-66;-75;-71;-69;301
-93;-95;-81;-89;-66;-75;-70;-70;301
-93;-95;-81;-88;-66;-75;-70;-70;301
-93;-95;-81;-88;-66;-75;-70;-70;301
-93;-95;-81;-88;-66;-75;-70;-70;301
-93;-95;-81;-88;-66;-75;-70;-70;301
-93;-97;-81;-89;-67;-75;-70;-70;301
-93;-97;-82;-89;-67;-75;-70;-70;301
-93;-97;-81;-87;-67;-76;-71;-70;301
-93;-97;-81;-87;-66;-76;-71;-69;301
-93;-97;-80;-89;-66;-75;-70;-69;301
-93;-97;-80;-88;-67;-75;-70;-69;301
-93;-96;-80;-88;-66;-75;-71;-69;301
-93;-96;-80;-88;-65;-75;-71;-70;301
-92;-96;-80;-88;-65;-75;-70;-71;301
-95;-101;-81;-89;-67;-75;-71;-70;301
-92;-97;-81;-88;-66;-75;-71;-70;301
-94;-97;-80;-89;-66;-75;-71;-70;301
-94;-97;-81;-88;-66;-75;-70;-70;301
-94;-97;-80;-88;-66;-75;-71;-70;301
-95;-97;-81;-88;-66;-76;-71;-70;301
-95;-97;-80;-86;-67;-76;-70;-70;301
-95;-97;-81;-86;-66;-75;-70;-70;301
-92;-97;-79;-88;-66;-75;-71;-69;301
-91;-97;-80;-88;-66;-77;-71;-69;301
-91;-97;-79;-88;-66;-77;-70;-70;301
-90;-97;-79;-89;-65;-77;-70;-69;301
-90;-97;-79;-89;-65;-77;-70;-69;301
-91;-97;-79;-90;-65;-77;-71;-69;301
-91;-97;-79;-90;-65;-77;-71;-69;301
-91;-97;-79;-90;-65;-77;-71;-69;301
-91;-97;-80;-87;-65;-77;-70;-69;301
-93;-97;-80;-88;-65;-79;-71;-69;301
-93;-97;-81;-86;-66;-77;-70;-70;301
-93;-97;-81;-88;-66;-75;-70;-70;301
-93;-97;-81;-86;-66;-74;-70;-69;301
-92;-97;-81;-86;-66;-74;-70;-69;301
-92;-97;-81;-87;-66;-74;-70;-69;301
-93;-97;-81;-86;-64;-75;-70;-69;301
-90;-97;-81;-88;-65;-75;-70;-69;301
-90;-97;-81;-88;-65;-75;-71;-69;301
-91;-97;-79;-86;-66;-75;-71;-69;301
-91;-97;-79;-86;-66;-75;-71;-69;301
-91;-97;-79;-86;-66;-75;-71;-69;301
-91;-97;-79;-88;-66;-75;-71;-69;301
-91;-97;-80;-89;-66;-75;-70;-69;301
-92;-97;-79;-88;-66;-75;-70;-69;301
-90;-97;-79;-88;-66;-76;-71;-70;301
-89;-97;-78;-89;-65;-76;-71;-69;301
-90;-97;-78;-91;-65;-76;-71;-69;301
-89;-97;-78;-87;-65;-75;-71;-69;301
-90;-97;-78;-87;-65;-75;-72;-68;301
-88;-97;-78;-88;-64;-77;-71;-68;301
-89;-97;-78;-88;-64;-77;-71;-68;301
-87;-97;-78;-87;-65;-78;-71;-68;301
-88;-97;-78;-88;-65;-74;-72;-68;301
-88;-97;-78;-87;-65;-73;-71;-68;301
-89;-97;-78;-87;-65;-73;-71;-67;301
-88;-97;-78;-87;-65;-73;-71;-67;301
-88;-97;-79;-88;-65;-77;-71;-67;301
-88;-97;-79;-86;-65;-77;-71;-67;301
-90;-97;-79;-86;-65;-77;-71;-67;301
-90;-95;-79;-85;-65;-77;-71;-67;301
-93;-95;-79;-87;-67;-78;-71;-68;301
-91;-95;-79;-87;-66;-77;-69;-68;301
-91;-95;-81;-86;-67;-77;-71;-68;301
-91;-95;-82;-86;-67;-77;-71;-69;301
-94;-93;-82;-85;-67;-77;-71;-69;301
-94;-93;-82;-86;-67;-76;-71;-69;301
-94;-93;-82;-86;-67;-76;-71;-69;301
-94;-93;-82;-85;-67;-76;-71;-69;302
-94;-93;-83;-86;-68;-76;-72;-69;302
-90;-93;-83;-85;-67;-76;-72;-69;302
-93;-90;-84;-85;-67;-76;-72;-69;302
-90;-94;-83;-85;-67;-74;-71;-68;302
-85;-94;-81;-85;-66;-76;-71;-67;302
-83;-94;-79;-85;-65;-76;-71;-67;302
-83;-94;-77;-82;-64;-77;-73;-67;302
-84;-94;-77;-82;-64;-84;-73;-67;302
-88;-90;-78;-82;-64;-84;-75;-66;302
-91;-85;-78;-81;-64;-85;-75;-66;302
-85;-85;-81;-82;-65;-82;-75;-66;302
-85;-85;-81;-82;-65;-82;-75;-66;302
-85;-85;-81;-82;-65;-82;-75;-66;302
-88;-85;-81;-82;-65;-69;-75;-66;302
-88;-84;-82;-81;-65;-68;-69;-65;302
-88;-84;-82;-82;-66;-68;-68;-65;302
-90;-84;-82;-82;-66;-68;-67;-66;302
-90;-86;-83;-82;-66;-68;-67;-66;302
-93;-85;-83;-82;-66;-67;-67;-67;302
-92;-86;-84;-81;-66;-67;-68;-67;302
-91;-86;-84;-81;-66;-68;-69;-66;302
-92;-86;-84;-82;-65;-68;-68;-66;302
-92;-86;-84;-82;-65;-67;-68;-66;302
-92;-85;-84;-81;-66;-69;-68;-66;302
-92;-86;-85;-81;-66;-69;-68;-66;302
-90;-86;-85;-81;-67;-69;-68;-66;302
-89;-85;-84;-82;-67;-69;-68;-64;302
-91;-85;-84;-82;-66;-69;-69;-67;302
-91;-86;-85;-82;-67;-67;-69;-67;302
-91;-87;-85;-82;-66;-67;-69;-66;302
-90;-86;-85;-82;-66;-67;-68;-64;302
-92;-87;-87;-83;-66;-70;-68;-66;302
-91;-87;-85;-83;-65;-69;-69;-66;302
-91;-86;-85;-82;-66;-67;-69;-66;302
-89;-87;-87;-83;-67;-69;-68;-66;302
-91;-87;-86;-83;-66;-69;-68;-66;302
-88;-87;-85;-84;-66;-69;-69;-67;302
-88;-87;-85;-84;-66;-69;-69;-67;302
-88;-87;-85;-84;-66;-69;-69;-67;302
-89;-88;-86;-84;-67;-70;-69;-67;302
-89;-86;-86;-84;-66;-69;-69;-66;302
-89;-86;-85;-84;-66;-69;-65;-66;302
-90;-87;-86;-83;-66;-69;-68;-66;302
-90;-86;-86;-84;-67;-69;-68;-67;302
-89;-86;-86;-84;-66;-70;-68;-67;302
-92;-87;-86;-83;-67;-69;-68;-67;302
-92;-89;-87;-84;-67;-67;-68;-67;302
-93;-87;-86;-83;-66;-67;-68;-67;302
-90;-87;-85;-85;-66;-69;-68;-66;302
-90;-87;-84;-83;-67;-69;-68;-66;302
-90;-87;-85;-83;-67;-69;-68;-66;302
-90;-87;-85;-83;-67;-69;-68;-66;302
-90;-87;-85;-84;-67;-69;-68;-66;302
-93;-88;-84;-84;-67;-69;-68;-66;302
-92;-87;-87;-84;-67;-67;-68;-66;302
-92;-88;-87;-84;-67;-70;-68;-66;302
-92;-87;-86;-84;-67;-70;-68;-66;302
-92;-86;-86;-84;-67;-70;-68;-66;302
-93;-87;-86;-83;-67;-69;-68;-67;302
-92;-87;-86;-83;-65;-70;-68;-67;302
-91;-88;-85;-83;-65;-70;-68;-67;302
-91;-87;-85;-83;-65;-69;-68;-65;302
-91;-86;-86;-82;-65;-69;-69;-66;302
-90;-87;-85;-84;-67;-70;-69;-66;302
-90;-87;-86;-83;-66;-70;-69;-66;302
-91;-87;-85;-83;-66;-69;-68;-66;302
-90;-87;-86;-83;-66;-69;-68;-66;302
-91;-86;-86;-82;-65;-69;-68;-66;302
-92;-85;-86;-81;-65;-68;-68;-66;302
-90;-86;-86;-82;-65;-69;-68;-66;302
-91;-87;-85;-83;-65;-69;-69;-66;302
-91;-87;-86;-82;-66;-69;-68;-66;302
-89;-87;-86;-82;-67;-69;-68;-64;302
-90;-87;-86;-83;-67;-69;-69;-66;302
-90;-87;-85;-83;-67;-69;-69;-66;302
-90;-88;-86;-82;-66;-69;-68;-66;302
-90;-86;-84;-83;-66;-70;-68;-66;302
-90;-86;-84;-83;-66;-70;-68;-66;302
-90;-86;-84;-83;-66;-70;-68;-66;302
-90;-88;-83;-83;-66;-70;-68;-66;302
-90;-88;-83;-84;-66;-69;-68;-67;302
-90;-89;-84;-84;-67;-69;-67;-67;302
-90;-89;-83;-84;-68;-70;-67;-67;302
-90;-89;-83;-85;-68;-70;-67;-68;302
-90;-91;-83;-84;-68;-69;-67;-67;302
-92;-90;-83;-84;-68;-70;-67;-67;302
-92;-88;-83;-83;-67;-70;-68;-67;302
-92;-90;-83;-84;-67;-70;-68;-65;302
-90;-89;-83;-84;-67;-70;-68;-66;302
-88;-89;-83;-84;-67;-70;-68;-66;302
-88;-89;-83;-84;-67;-70;-68;-66;302
-88;-89;-83;-84;-67;-70;-68;-66;302
-88;-89;-83;-84;-67;-70;-68;-66;302
